Date,JKD Percent Change,IJH Percent Change,IJR Percent Change,JKF Percent Change,IJS Percent Change,ICF Percent Change,EFA Percent Change,SCZ Percent Change,EEM Percent Change,EEMS Percent Change,SHV Percent Change,IAU Percent Change
2010-02-08,-0.0030829141651793623,-0.00803789292378354,-0.01076095311299008,-0.00542110358180059,-0.013774597495527674,-0.02151410594682368,-0.019813519813519753,-0.0153031194820481,-0.009946236559139954,,0.00036304229442718494,-0.004780114722753415
2010-02-09,0.009765625,0.011865142526407357,0.013986013986014179,0.009343975082733103,0.014329766007618261,-0.0031113876789047312,0.031510107015457756,0.027196652719665204,0.03258213412978561,,0.0,0.01344860710854956
2010-02-10,-0.0012894906511927706,0.00028600028600012095,0.003831417624520883,-0.0027000964320154086,0.001251788268955556,0.002288805659592219,-0.006340057636887608,-0.004946173988943703,-0.0026295030239285033,,-9.072763563788833e-05,-0.0028436018957347375
2010-02-11,0.01113621691413802,0.01343817012151538,0.013740458015267132,0.005414813382324635,0.016252902303982797,0.00602034461282952,0.009280742459396807,0.013157894736842035,0.02636435539151072,,9.073586788854726e-05,0.019011406844106515
2010-02-12,-0.005586592178770999,0.006347862886161737,0.0075301204819278045,-0.002692825543373689,0.007205623901581859,0.009698720594304655,-0.008620689655172487,-0.010389610389610393,-0.012586694066272885,,0.0,-0.000932835820895539
2010-02-16,0.020545746388443087,0.018502943650126058,0.015695067264573925,0.018322082931533146,0.013261210957947966,0.02799918250562028,0.022222222222222143,0.018372703412073532,0.02575442247658688,,-0.00027218290691344293,0.024276377217553602
2010-02-17,0.004875747090280047,0.006743737957610962,0.005886681383370229,0.0015151515151516914,0.00740485620802489,0.00994035785288272,0.0013232514177694554,0.003150057273768603,0.003550595992898753,,0.00018150467374522528,-0.003646308113035679
2010-02-18,0.006417279699483469,0.007382091592617712,0.010241404535479282,0.006807866868381307,0.011623931623931716,0.014173228346456845,0.005663583160279595,0.0048529831572938775,0.0037907505686125553,,9.073586788854726e-05,0.006404391582799596
2010-02-19,0.0018662519440124647,0.0023069615958746237,0.002896451846488013,0.0007513148009015147,0.005576208178438735,0.0032996894409937916,-0.0061948563919655975,-0.006818181818181834,-0.008559919436052277,,-0.0001814552712755546,-0.0036363636363635488
2010-02-22,-0.001552312946290102,0.0009477389656107338,0.002888086642599319,0.005630630630630629,0.003864896656024186,0.0032888372992843085,0.0018889308651304226,0.0031464530892448828,0.0012696800406297726,,9.074410163334434e-05,-0.0036496350364964014
2010-02-23,-0.00901741293532321,-0.01447315027728946,-0.010799136069114534,-0.015864128406121725,-0.008704385671242099,-0.007713073659853409,-0.01414027149321262,-0.011120615911035081,-0.023078873953842116,,0.0,-0.01098901098901095
2010-02-24,0.00627549419516793,0.010293713972001184,0.009461426491994107,0.009671913521714481,0.011482607227288,0.009910610182666035,0.006310958118187049,0.004325259515570945,0.009605399792315561,,-9.073586788854726e-05,-0.005555555555555647
2010-02-25,-0.004521359526036828,0.002445319929357481,-0.0014419610670511895,-0.0015026296018032514,-0.001168614357262121,0.005772561092938222,-0.006081337894336736,-0.0037324145851276302,-0.008228336333247599,,0.0002722323049002551,0.008379888268156499
2010-02-26,0.0017227877838683625,-0.0009486380268329819,-0.003971119133573953,0.004138449962377777,-0.003677085074377362,-0.0028697149416492262,0.006118546845124362,0.0037463976945244504,0.010111485610578175,,-9.07194048807014e-05,0.011080332409972193
2010-03-01,0.00797373358348974,0.01763429191535537,0.02210945994925706,0.0056200824278755945,0.02029860761617175,0.010936300844205604,0.007791714177119102,0.0063163939132930835,0.016940451745379725,,-9.072763563788833e-05,0.0
2010-03-02,0.0024817744687450904,0.007064782724606866,0.008156028368794255,0.0005588673621461648,0.005590266359750018,0.0007591573353578074,0.007542900245144146,0.009700427960057212,0.011357900050479541,,-0.00045367933944284733,0.01461187214611881
2010-03-03,0.0004641807210274962,0.004500330906684447,0.0045726345409777824,0.0011171104077454252,0.005559189012426469,-0.00189645363170865,0.01197828935055223,0.010172365074879952,0.001247816321437334,,0.0002723311546841689,0.005400540054005365
2010-03-04,0.004021033096195614,0.0003953089998682824,0.0021008403361344463,0.0009298865538402978,0.003252032520325354,0.0045601368041039425,-0.0025892361753282467,-0.0002797202797202303,-0.005234297108673958,,9.075233687272366e-05,-0.006266786034019756
2010-03-05,0.011860751694392935,0.013962065331928342,0.018867924528301883,0.013935340022296572,0.021555915721231722,0.028182334026858324,0.019469682922306664,0.017627308337996528,0.026058631921824338,,-9.074410163345537e-05,-0.0009009009009008917
2010-03-08,-0.0027401430963616136,0.002338269680436378,0.003429355281207247,0.0016492578339746267,0.0019038553069965491,0.009933774834437026,0.0,-0.004674182018146622,0.000732600732600508,,0.00018150467374522528,-0.008115419296663595
2010-03-09,0.0015264845061822019,-0.00038880248833594866,0.004101161995898828,0.0009147457006952742,0.003642121931908271,0.004553734061930825,-0.00236449618042911,0.0011049723756906271,0.005612493899463278,,-9.073586788854726e-05,-0.0018181818181818299
2010-03-10,0.002591068434689925,0.008556981719175516,0.007147719537100139,0.00603180405775916,0.009940044177974228,0.006890299184043602,0.0041932543299907366,0.004415011037527394,0.007037126910943936,,-9.074410163345537e-05,-0.011839708561020124
2010-03-11,0.0028884159318942615,0.005013497878904705,0.002365664075701268,0.003997093023255793,-0.00015622558975170175,0.007023230686115545,0.0038126361655772545,0.007967032967032939,0.0002409638554217164,,-9.075233687261264e-05,0.0009216589861751334
2010-03-12,0.0009095043201454711,0.0020465592223073426,0.0006743088334457692,-0.001266739051755339,0.0,0.009298998569384764,0.00669198770121171,0.006541291905151292,-0.003372681281618939,,0.00018152114721359247,-0.0055248618784529135
2010-03-15,0.0009086778736937529,-0.0020423793719682726,-0.002358490566037763,0.0012683457148034982,-0.0012499999999999734,-0.003189227498228253,-0.007006827164929841,-0.004332520985648403,-0.00725163161711373,,0.0,0.004629629629629539
2010-03-16,0.008473293993039865,0.011383985674085162,0.008780817291455634,0.011581614187477385,0.008917396745932393,0.02523995734091722,0.012665098606839065,0.010606472667935574,0.012904796688580467,,-0.00027223230490014405,0.01751152073732709
2010-03-17,0.004501125281320295,0.007335272543316229,0.007700033478406532,0.005545617173524198,0.00744301442084061,0.015083217753120604,0.005360014293371629,0.007804090419806453,0.010817307692307487,,0.00027230643550879563,-0.007246376811594013
2010-03-18,0.00029873039581773675,-0.004896421845574372,-0.0023255813953488857,0.00017790428749320242,-0.0018470063106049706,-0.004440649017933396,-0.005864581482139752,-0.004005340453938744,-0.007609988109393617,,0.0,0.007299270072992581
2010-03-19,-0.0031357324175003143,-0.010976532929598881,-0.011655011655011704,-0.003735325506937004,-0.010331534309945822,-0.01029336078229548,-0.010189488737933461,-0.012064343163538771,-0.012940330697340019,,0.0,-0.018115942028985477
2010-03-22,0.004643499101258053,0.012118892715907714,0.015498652291105142,0.003927870023210156,0.015113742598940494,0.011093777084416612,0.0028896514357956704,0.004341926729986234,0.0036416605972324767,,0.0,-0.005535055350553542
2010-03-23,0.009244073356195148,0.00882278800100833,0.010948905109489093,0.007469322425751379,0.009363008442056842,-0.002057260414880857,0.007023230686115545,0.006484733855714797,0.007014997581035187,,9.074410163334434e-05,0.005565862708719838
2010-03-24,-0.008125276998079412,-0.008745627186406812,-0.01279947489333777,-0.002118270079435103,-0.013381995133820102,-0.0036076275554028925,-0.01645207439198859,-0.013691275167785233,-0.014893105933221351,,-0.00018147173577709452,-0.01845018450184499
2010-03-25,-0.003574620196604039,-0.008318628686664997,-0.00731382978723405,-0.008137272244825744,-0.007860665844636072,0.004655172413793096,-0.0005454545454545157,-0.0029940119760478723,-0.002682272616435055,,0.0,0.003759398496240518
2010-03-26,-0.0008968609865470656,-0.002669039145907548,-0.002009377093101117,0.0012484394506866447,-0.001087463103930486,-0.006006521366054618,0.009823540112788853,0.012012012012011963,0.004889975550122383,,-9.075233687261264e-05,0.016853932584269593
2010-03-29,0.0053859964093356805,0.008793169364088138,0.003355704697986406,0.004987531172069737,0.0035769828926905944,-0.0001726519337017507,0.008466942893172291,0.00863231723765856,0.018004866180048706,,0.0,0.0018416206261511192
2010-03-30,0.002083333333333437,0.0016422435573524297,0.0050167224080268635,-0.0023041474654378336,0.003409267007593364,-0.0006907269901571533,0.0,0.0021396095212622424,0.003824091778202643,,0.0002722817208202777,-0.007352941176470562
2010-03-31,-0.0034155034155034514,-0.007441039223105128,-0.010981697171381088,-0.0031977260614673986,-0.009575289575289636,-0.010195265249697494,0.0,-0.0018681611956231636,0.0028571428571428914,,-9.073586788854726e-05,0.0092592592592593
2010-04-01,0.008493518104604414,0.011054637865311134,0.009421265141319024,0.008376403493138396,0.009979728676126731,0.0034916201117318746,0.01768488745980701,,0.026115859449192813,,,0.011926605504587018
2010-04-05,0.00620567375886516,0.01583511373633284,0.020000000000000018,0.007069635913750316,0.018372703412073532,0.023486430062630514,0.0010531858873090716,0.019786096256684482,0.0090236001850994,,-0.00045372050816694376,0.005439709882139709
2010-04-06,-0.00014684287812027907,0.0054435234442657965,0.0039215686274509665,0.002983502983503028,0.007883565797453196,0.023117457079721238,-0.0028055409433631606,0.0023597273203983526,0.0029809676679661834,,0.00018157058556500516,0.0018034265103696878
2010-04-07,-0.006608899985313554,-0.007874984619170688,-0.001953125,-0.0059492563429570655,-0.0009025270758122872,-0.025419504901146417,-0.007033585370142426,-0.0002615746795709972,-0.008687700045724833,,-9.076881183633922e-05,0.012601260126012592
2010-04-08,0.003548196333530429,-0.000620116581917407,-0.001956947162426559,0.006336912515402249,-0.001505570611261775,-0.0006818956699624623,-0.0010625110678236238,0.0023547880690739653,0.0034594095940958525,,0.0,0.001777777777777656
2010-04-09,0.005450795521508622,0.008562918838421307,0.005228758169934622,0.004198005947174899,0.004975874547648029,0.01876492664619578,0.013118241446552048,0.011485251892456194,0.006205470006894975,,9.077705156146365e-05,0.008873114463176623
2010-04-12,0.0013186813186814028,0.0022148394241419123,0.0039011703511051543,0.0036578993206759502,0.00405101275318831,-0.00703281982585402,0.0031496062992126816,0.0020645161290322456,-0.007994518044769361,,9.076881183633922e-05,-0.005277044854881119
2010-04-13,0.0004389815627743321,0.0038060159607120614,0.002590673575129543,-0.00034710170079821356,0.0022414823670051653,0.02563237774030358,-0.0008721437292865675,-0.004378058202420876,-0.0020723002532810897,,-9.076057360690726e-05,-0.0035366931918656697
2010-04-14,0.01053093462044763,0.014677103718199414,0.02002583979328154,0.011458333333333348,0.020128224243328052,-0.002466293982242629,0.013268156424580901,0.012933264355923457,0.01476695892939528,,0.0,0.003549245785270605
2010-04-15,0.0017368649587492513,-0.00048216007714552145,0.0015832805573148256,-0.000514933058702427,0.0011692487576731025,-0.02900939508818201,-0.000689179875947632,0.0012768130745659523,-0.005457025920873049,,0.0,0.0053050397877982824
2010-04-16,-0.008235804074555597,-0.012421611191509863,-0.010116977552956041,-0.01871887343293832,-0.01255474452554739,-0.022237311152605632,-0.022068965517241357,-0.01759755164498844,-0.029263831732967538,,0.0003630752473449128,-0.02110817941952492
2010-04-19,0.0030594405594404073,-0.0030528758090120345,-0.002235707441711976,0.00630031501575079,-0.0007392075694854228,0.003993055555555403,-0.002644569816643183,-0.00389408099688493,-0.00400376825247295,,-0.00045367933944284733,-0.0008984725965859308
2010-04-20,0.005083514887436635,0.012861342479176807,0.012804097311139628,0.009739130434782695,0.013611480988311886,0.016600380425384698,0.006187024924871887,0.0023455824863174435,0.011823126034523623,,0.0002723311546841689,0.0026978417266187993
2010-04-21,-0.0015895953757225634,0.0038698754383843514,0.007585335018963191,-0.006372717878057266,0.00846591738432334,0.018540568123830647,-0.006500351370344437,0.003900156006240163,-0.0032717924748772997,,-9.075233687261264e-05,0.008071748878923701
2010-04-22,0.0036184686640614583,0.011323936875075269,0.011919698870765272,-0.0026001040041601087,0.014184397163120366,0.018370073480293847,-0.009018567639257236,-0.002331002331002252,0.004220398593200558,,9.076057360668521e-05,-0.004448398576512469
2010-04-23,0.004759157773291056,0.008814770696843333,0.009299442033478211,0.008168230795968068,0.0107035821321535,0.015250901935060623,0.007494646680942241,0.014018691588784993,0.005370067709549398,,0.0,0.011617515638963516
2010-04-26,-0.0017224056265251475,-0.002361553902467839,-0.0033783783783783994,-0.005688674366488455,-0.00536571589946333,0.007268615732515027,0.0010626992561104665,-0.0010240655401945187,0.0,,0.0,-0.0035335689045937757
2010-04-27,-0.023580158159597464,-0.024499940821398947,-0.022804314329738062,-0.026352288488210918,-0.022998296422487297,-0.03159076330981392,-0.040162774239207444,-0.03511019989748854,-0.03576405016256379,,0.0,0.01684397163120588
2010-04-28,0.0041231041083786835,0.002426595486532346,0.002838221381267658,0.010327635327635365,0.0007265329845975721,0.0036429872495447047,0.00018433179723498228,-0.010624169986719778,0.008429672447013425,,-0.0001815046737453363,-0.0026155187445511263
2010-04-29,0.011585276433494718,0.015492616799806402,0.023899371069182385,0.013570673246386944,0.028023812980978446,0.04603200791948514,0.01548101732399565,0.019328859060402603,0.016479579651301757,,9.076881183633922e-05,0.0
2010-04-30,-0.011162655842273272,-0.020858164481525665,-0.03378378378378377,-0.014258389845244301,-0.03418079096045201,-0.032176656151419514,-0.012522686025408403,-0.008954437713984631,-0.011983082706767068,,9.076057360668521e-05,0.00874125874125875
2010-05-03,0.01143527342031958,0.015216068167985375,0.022250476795931284,0.011818662903510413,0.02149751389295118,0.03438722294654495,0.0071678000367578765,0.006909380813180821,0.005469678953626822,,-0.00027225701061805996,0.0034662045060658286
2010-05-04,-0.020582693143933906,-0.027577937649880258,-0.028606965174129306,-0.019525801952580135,-0.0313528990694345,-0.019851898534740786,-0.039598540145985295,-0.03958828186856689,-0.045884578997161696,,-9.07770515612416e-05,-0.006908462867012077
2010-05-05,-0.006215776232055492,-0.010357583230579448,-0.013444302176696454,-0.006578947368421129,-0.01418859000886774,-0.015431602636232111,-0.019190575717271563,-0.021159659247045992,-0.018096182449182097,,0.0002723558783477298,0.0017391304347824654
2010-05-06,-0.033060312732687946,-0.03438823822576631,-0.03439325113562619,-0.03705029532844106,-0.03718140929535241,-0.0377142857142857,-0.04455637349864383,-0.027793374508702784,-0.0408987629386518,,0.0,0.02864583333333326
2010-05-07,-0.011704912983212745,-0.025677419354838693,-0.02620967741935487,-0.006505576208178376,-0.028962939894114026,-0.01917203936206302,-0.0022303325223033132,-0.019636153624025376,0.005264543300868452,,-9.076057360690726e-05,-0.0008438818565400519
2010-05-10,0.038959015116097895,0.053105548933915836,0.053830227743271175,0.038727782974742775,0.055323925593329104,0.0712679467220203,0.06482422271895949,0.05949926362297475,0.07200837915684732,,-9.076881183633922e-05,-0.006756756756756799
2010-05-11,-0.0001499925003750624,0.002263581488933797,0.004584151931892544,0.0,0.006989819176416834,0.0027450347166155797,-0.016221374045801595,-0.016680567139282787,-0.01807523204689776,,9.077705156146365e-05,0.026360544217687076
2010-05-12,0.013801380138013908,0.023588456712672512,0.030638852672751016,0.006304034582132356,0.03138675116945833,0.015136876006441202,0.01125121241513094,0.014136273678258426,0.01243781094527363,,9.076881183633922e-05,0.0057995028997515075
2010-05-13,-0.011393903521751958,-0.009438587889188499,-0.008855154965211942,-0.011455163773044563,-0.007607900512070165,-0.01538705583756339,-0.013044312296182636,-0.008084750487872827,-0.009336609336609403,,9.076057360668521e-05,-0.005766062602965416
2010-05-14,-0.01706331387516835,-0.023635688652394515,-0.01850670070197824,-0.018106101756291904,-0.017838714433141556,-0.03286611889801838,-0.02837706511175897,-0.016020236087689765,-0.020585317460317443,,9.075233687272366e-05,-0.001657000828500399
2010-05-17,0.0004568296025582175,0.0007604562737641984,0.006176853055916753,0.0011063986723216512,0.005553887721404749,0.0,0.0014002800560111162,-0.003141959440159936,-0.006077487971638429,,-0.00027223230490014405,-0.00912863070539427
2010-05-18,-0.00989345509893469,-0.013931104356636248,-0.01970920840064616,-0.015104070731258079,-0.019555157486191743,-0.024987506246876512,-0.021574111066720025,-0.030945558739254975,-0.02089171974522297,,0.0,0.0008375209380233617
2010-05-19,-0.007532667179092956,-0.009118931415360798,-0.009887936717205004,0.0014961660744341465,-0.013093788063337608,-0.008200922603793015,0.003879134340547319,-0.004139562389118834,-0.00962789487379645,,0.0001815376236724564,-0.02259414225941414
2010-05-20,-0.035006195786865035,-0.042514581983149724,-0.05059920106524629,-0.041830065359476976,-0.054612773835235884,-0.05030146425495252,-0.03477730323367911,-0.040676959619952435,-0.04992117708880728,,9.075233687272366e-05,-0.0077054794520547976
2010-05-21,0.00850722311396468,0.015161770678218334,0.014025245441795287,0.01500682128240105,0.012565274151435935,0.03301287865046265,0.024441635061104083,0.02692664809656442,0.03263274336283195,,0.0,-0.0051768766177739955
2010-05-24,-0.011300334235237908,-0.01013468462461653,-0.014522821576763545,-0.011904761904761862,-0.016116035455277955,-0.02194907813871816,-0.022830111065405223,-0.023809523809523836,-0.010444563470808799,,0.0,0.013876843018213458
2010-05-25,-0.00032195750160968206,-0.001616597063182068,-0.002105263157894721,-0.004663816556548794,-0.00229320229320229,0.01041292639138236,-0.00399915807198481,-0.010497066995986515,-0.010825439783491375,,-9.074410163345537e-05,0.004277159965782706
2010-05-26,-0.007568438003220601,0.0026986911347997022,-0.0007032348804500987,-0.0007809449433814342,-0.0013134132326383385,-0.00533049040511735,-0.0147928994082841,-0.013104524180967192,-0.0005471956224348817,,-0.0001815046737453363,0.010221465076660996
2010-05-27,0.026772675644977983,0.038083703404656166,0.039760731878958344,0.02735443532629933,0.04224889035015611,0.0564487316898894,0.05684255684255701,0.056907998735377774,0.06049822064056931,,0.00027230643550879563,0.001686340640809636
2010-05-28,-0.006637168141592986,-0.010500388903292746,-0.011844331641285955,-0.008178014454165106,-0.01356466876971607,-0.01200541088941498,-0.01928151004668166,-0.014657493269518485,-0.01652039235931857,,0.0,0.0008417508417508657
2010-06-01,-0.015272033089405057,-0.027381108345342686,-0.02876712328767128,-0.019175455417066112,-0.028461784457946893,-0.02002396029436937,-0.009933774834437026,-0.00971463266545236,-0.018372703412073532,,-9.074410163345537e-05,0.008410428931875602
2010-06-02,0.02197092084006469,0.0277478448275863,0.027503526093088926,0.01876832844574783,0.023535220539828927,0.020083828152287708,0.026755852842809347,0.025444512568976174,0.035026737967914556,,9.075233687272366e-05,-0.0008340283569641116
2010-06-03,0.004584255453683239,0.006422018348623881,0.013726835964310125,0.008251775091153268,0.012863804470172102,-0.0035952747817153963,-0.003053745928338736,0.003288490284006018,-0.003616636528028905,,-0.0001814882032667997,-0.015025041736226985
2010-06-04,-0.03367427222659325,-0.039979163953639874,-0.04840893703452942,-0.03635325466311379,-0.05191300206381966,-0.05756013745704469,-0.04267919134163767,-0.04171632896305144,-0.03551983406792836,,0.00036304229442718494,0.011016949152542255
2010-06-07,-0.008793356130923247,-0.02075420510037984,-0.0245464247598719,-0.008492988346829988,-0.024614869390488958,-0.0043755697356426815,-0.012585324232082029,-0.011815920398009827,-0.015591397849462507,,-0.00036291054255122024,0.018440905280804776
2010-06-08,0.008214227041235311,0.00484831694140464,-0.002188183807439903,0.016932270916334646,-0.0022317596566524545,0.018677897820911893,0.015986174119680285,0.01950912523599735,0.02293828509011475,,0.00036304229442718494,-0.003292181069958877
2010-06-09,-0.00879908750203684,0.003308519437551727,0.0014619883040936088,-0.00509304603330063,0.001204404679972404,0.009527233507100386,-0.0036147140123325983,0.0006172839506173311,-0.005339028296850068,,-0.00027218290691344293,-0.004128819157720787
2010-06-10,0.0304126253493342,0.032563891178895465,0.03211678832116793,0.027958259499901494,0.03179240419316032,0.04469373219373218,0.04225352112676073,0.03917334978408382,0.034889962426194465,,0.00027225701061794894,-0.013266998341625258
2010-06-11,0.0015954052329292256,0.009846972721224256,0.014144271570014189,0.0030645470216432713,0.013491005996002725,0.011249360831770971,0.001433251433251348,0.0014841199168893482,0.005186721991701226,,9.072763563788833e-05,0.009243697478991564
2010-06-14,0.004619305511309291,0.00434839899855044,0.00557880055788007,-0.00553752148176434,0.004765817584223564,0.010955671666947664,0.006338172152934085,0.0038529934795492604,0.0002579979360166629,,-9.07194048807014e-05,-0.0033305578684429404
2010-06-15,0.018709370540669124,0.022435056415639032,0.02219140083217752,0.02035330261136714,0.024043179587831087,0.021007002334111347,0.03169443315725329,0.030705639208739255,0.03017797265927258,,-0.00036291054255122024,0.011695906432748426
2010-06-16,-0.0023346303501946553,-0.003336327473373646,-0.005427408412483015,0.0009409108016560364,-0.00447212905286698,-0.008327890267798899,-0.004726270185112291,-0.006015468347178254,0.0,,0.00018152114721359247,-0.005780346820809301
2010-06-17,0.002496099843994015,-0.0015449980687525233,0.0006821282401090478,0.0009400263207370863,0.0,0.0031286020088918676,0.003165809259992214,0.0011527377521614035,-0.005007511266900244,,0.00018148820326668869,0.013289036544850585
2010-06-18,-0.0012449424214129312,-0.0006447453255963298,0.0006816632583503957,0.004132231404958553,0.0003208727739452133,-0.004103742613263295,-0.0017751479289941363,0.0043177892918824234,0.00452944136889788,,-0.0001814552712755546,0.007377049180327777
2010-06-21,-0.0015581177937052937,-0.008258064516129093,-0.0095367847411445,-0.002057613168724215,-0.008340016038492437,-0.006922696555134333,-0.00019758940920766577,-0.0008598452278589797,0.017284569138276584,,0.00018148820326668869,-0.01952807160292913
2010-06-22,-0.016073657927590523,-0.02055685662243034,-0.019257221458046758,-0.014995313964386248,-0.02215752870774701,-0.03219917012448126,-0.012648221343873556,-0.009466437177280462,-0.019207091849298252,,-0.00027218290691344293,0.008298755186721962
2010-06-23,-0.0023790642347343294,-0.005446333687566418,-0.005610098176718092,-0.01179828734538535,-0.005623552762156869,-0.0032584462356372024,-0.010608486789431604,-0.003475238922676094,-0.004017072558373025,,9.075233687272366e-05,-0.003292181069958877
2010-06-24,-0.019395866454689936,-0.016562040870842898,-0.014104372355430161,-0.01983439245137686,-0.01447105788423153,-0.025464556090846524,-0.017398341088407876,-0.01627433885498386,-0.01764557600201666,,0.0,0.0024772914946327163
2010-06-25,0.003242542153047978,0.01195165014260513,0.0193133047210301,0.003732809430255557,0.01907172995780604,0.027718926553672363,0.005764875437512806,0.009453471196454899,0.011803951757762388,,0.00018148820326668869,0.012355848434925765
2010-06-28,-0.000808015513897975,-0.004294725540196054,-0.00666666666666671,0.0009786651008023561,-0.006127856906260387,-0.01357155127984877,-0.007369498464687818,-0.011120866256950634,-0.006847577986304976,,-9.072763563788833e-05,-0.014646053702196848
