Date,Open,High,Low,Close,Volume,SHV Percent Change
2010-05-24,110.19,110.2,110.18,110.2,376825,0.0
2010-05-25,110.2,110.2,110.17,110.19,452562,-9.074410163345537e-05
2010-05-26,110.19,110.2,110.17,110.17,172214,-0.0001815046737453363
2010-05-27,110.19,110.21,110.19,110.2,338794,0.00027230643550879563
2010-05-28,,,,110.2,0,0.0
2010-06-01,110.19,110.2,110.18,110.19,222154,-9.074410163345537e-05
2010-06-02,110.18,110.2,110.18,110.2,577834,9.075233687272366e-05
2010-06-03,110.19,110.19,110.18,110.18,459813,-0.0001814882032667997
2010-06-04,110.18,110.22,110.18,110.22,178480,0.00036304229442718494
2010-06-07,110.19,110.2,110.17,110.18,297763,-0.00036291054255122024
2010-06-08,110.18,110.23,110.17,110.22,614951,0.00036304229442718494
2010-06-09,110.19,110.21,110.19,110.19,322433,-0.00027218290691344293
2010-06-10,110.2,110.22,110.2,110.22,135231,0.00027225701061794894
2010-06-11,110.2,110.23,110.2,110.23,328145,9.072763563788833e-05
2010-06-14,110.2,110.22,110.2,110.22,465500,-9.07194048807014e-05
2010-06-15,110.22,110.22,110.18,110.18,227518,-0.00036291054255122024
2010-06-16,110.21,110.22,110.19,110.2,1399553,0.00018152114721359247
2010-06-17,110.2,110.22,110.2,110.22,251238,0.00018148820326668869
2010-06-18,110.21,110.22,110.2,110.2,320840,-0.0001814552712755546
2010-06-21,110.2,110.22,110.19,110.22,1188354,0.00018148820326668869
2010-06-22,110.21,110.22,110.19,110.19,1009757,-0.00027218290691344293
2010-06-23,110.2,110.22,110.2,110.2,527675,9.075233687272366e-05
2010-06-24,110.21,110.22,110.2,110.2,153216,0.0
2010-06-25,110.2,110.22,110.2,110.22,111513,0.00018148820326668869
2010-06-28,110.22,110.22,110.2,110.21,87168,-9.072763563788833e-05
2010-06-29,110.22,110.22,110.19,110.21,603370,0.0
2010-06-30,110.21,110.23,110.2,110.23,611006,0.00018147173577731657
2010-07-01,110.21,110.21,110.18,110.18,940113,-0.000453597024403507
2010-07-02,,,,110.2,0,0.00018152114721359247
2010-07-06,110.19,110.21,110.18,110.18,869685,-0.0001814882032667997
2010-07-07,110.19,110.23,110.19,110.21,1274068,0.0002722817208202777
2010-07-08,110.2,110.23,110.2,110.23,540504,0.00018147173577731657
2010-07-09,110.21,110.23,110.21,110.23,210422,0.0
2010-07-12,110.21,110.23,110.21,110.23,266602,0.0
2010-07-13,110.21,110.23,110.2,110.2,330551,-0.0002721582146421042
2010-07-14,110.21,110.24,110.2,110.24,164894,0.0003629764065335994
2010-07-15,110.23,110.23,110.19,110.21,601110,-0.0002721335268505154
2010-07-16,110.2,110.22,110.2,110.22,272210,9.073586788854726e-05
2010-07-19,110.21,110.22,110.2,110.2,125477,-0.0001814552712755546
2010-07-20,110.21,110.22,110.2,110.21,388793,9.074410163334434e-05
2010-07-21,110.21,110.23,110.2,110.2,162959,-9.073586788854726e-05
2010-07-22,110.21,110.23,110.2,110.22,195639,0.00018148820326668869
2010-07-23,110.21,110.23,110.2,110.2,457805,-0.0001814552712755546
2010-07-26,110.21,110.22,110.19,110.19,1082095,-9.074410163345537e-05
2010-07-27,110.21,110.22,110.19,110.21,405306,0.00018150467374522528
2010-07-28,110.21,110.23,110.2,110.23,709710,0.00018147173577731657
2010-07-29,110.2,110.22,110.2,110.2,777680,-0.0002721582146421042
2010-07-30,110.22,110.22,110.2,110.2,226355,0.0
2010-08-02,110.21,110.22,110.19,110.19,360291,-9.074410163345537e-05
2010-08-03,110.2,110.21,110.19,110.19,1069803,0.0
2010-08-04,110.2,110.23,110.2,110.23,769637,0.0003630093474906726
2010-08-05,110.21,110.23,110.2,110.2,817733,-0.0002721582146421042
2010-08-06,110.21,110.23,110.2,110.2,207171,0.0
2010-08-09,110.2,110.22,110.2,110.2,407791,0.0
2010-08-10,110.2,110.22,110.2,110.2,177718,0.0
2010-08-11,110.23,110.23,110.21,110.21,165953,9.074410163334434e-05
2010-08-12,110.21,110.23,110.21,110.23,161746,0.00018147173577731657
2010-08-13,110.22,110.23,110.2,110.2,134781,-0.0002721582146421042
2010-08-16,110.23,110.23,110.21,110.21,241046,9.074410163334434e-05
2010-08-17,110.22,110.24,110.22,110.22,220311,9.073586788854726e-05
2010-08-18,110.22,110.24,110.22,110.24,114079,0.0001814552712755546
2010-08-19,110.22,110.24,110.21,110.21,84019,-0.0002721335268505154
2010-08-20,110.22,110.24,110.22,110.24,186743,0.0002722076036656418
2010-08-23,110.22,110.23,110.21,110.21,226338,-0.0002721335268505154
2010-08-24,110.21,110.22,110.2,110.2,519594,-9.073586788854726e-05
2010-08-25,110.2,110.22,110.2,110.21,299927,9.074410163334434e-05
2010-08-26,110.2,110.22,110.2,110.2,168872,-9.073586788854726e-05
2010-08-27,110.22,110.23,110.21,110.23,116904,0.0002722323049002551
2010-08-30,110.2,110.22,110.2,110.21,861213,-0.00018143880976151383
2010-08-31,110.21,110.24,110.21,110.22,1475943,9.073586788854726e-05
2010-09-01,110.2,110.22,110.2,110.21,349998,-9.072763563788833e-05
2010-09-02,110.21,110.22,110.21,110.21,165706,0.0
2010-09-03,,,,110.22,0,9.073586788854726e-05
2010-09-07,110.21,110.22,110.2,110.2,104157,-0.0001814552712755546
2010-09-08,110.22,110.23,110.2,110.2,1456349,0.0
2010-09-09,110.21,110.21,110.2,110.2,296614,0.0
2010-09-10,110.2,110.21,110.2,110.2,193062,0.0
2010-09-13,110.21,110.24,110.2,110.24,1620184,0.0003629764065335994
2010-09-14,110.21,110.23,110.21,110.21,560601,-0.0002721335268505154
2010-09-15,110.23,110.23,110.22,110.23,193424,0.00018147173577731657
2010-09-16,110.22,110.24,110.22,110.24,98852,9.07194048807014e-05
2010-09-17,110.22,110.24,110.21,110.22,102646,-0.00018142235123363992
2010-09-20,110.21,110.22,110.21,110.22,159805,0.0
2010-09-21,110.22,110.23,110.19,110.22,921827,0.0
2010-09-22,110.22,110.25,110.22,110.22,652679,0.0
2010-09-23,110.22,110.25,110.22,110.25,684047,0.00027218290691344293
2010-09-24,110.24,110.25,110.22,110.22,2036426,-0.00027210884353745524
2010-09-27,110.25,110.25,110.23,110.24,316706,0.0001814552712755546
2010-09-28,110.23,110.25,110.23,110.24,568598,0.0
2010-09-29,110.23,110.25,110.23,110.23,128306,-9.071117561676445e-05
2010-09-30,110.23,110.24,110.22,110.24,207017,9.07194048807014e-05
2010-10-01,110.24,110.24,110.22,110.22,198860,-0.00018142235123363992
2010-10-04,110.22,110.24,110.2,110.2,1492715,-0.0001814552712755546
2010-10-05,110.23,110.23,110.2,110.22,669823,0.00018148820326668869
2010-10-06,110.23,110.24,110.22,110.22,1472766,0.0
2010-10-07,110.23,110.24,110.21,110.21,212093,-9.072763563788833e-05
2010-10-08,110.22,110.25,110.21,110.25,1098950,0.0003629434715544111
2010-10-11,110.22,110.25,110.19,110.21,241664,-0.00036281179138331066
2010-10-12,110.22,110.23,110.21,110.22,270481,9.073586788854726e-05
2010-10-13,110.23,110.26,110.22,110.24,698079,0.0001814552712755546
2010-10-14,110.23,110.23,110.21,110.21,150902,-0.0002721335268505154
2010-10-15,110.23,110.24,110.22,110.24,169805,0.0002722076036656418
2010-10-18,110.23,110.25,110.22,110.22,454392,-0.00018142235123363992
2010-10-19,110.22,110.25,110.22,110.25,278676,0.00027218290691344293
2010-10-20,110.25,110.25,110.23,110.24,61857,-9.070294784585542e-05
2010-10-21,110.24,110.25,110.23,110.23,89457,-9.071117561676445e-05
2010-10-22,110.23,110.25,110.23,110.25,96109,0.0001814388097614028
2010-10-25,110.25,110.25,110.23,110.23,215096,-0.00018140589569159982
2010-10-26,110.24,110.25,110.23,110.25,168175,0.0001814388097614028
2010-10-27,110.23,110.25,110.22,110.22,157624,-0.00027210884353745524
2010-10-28,110.23,110.25,110.22,110.23,116082,9.072763563788833e-05
2010-10-29,110.25,110.25,110.22,110.23,91975,0.0
2010-11-01,110.2,110.2,110.19,110.19,178192,-0.00036287761952291664
2010-11-02,110.22,110.24,110.21,110.21,99082,0.00018150467374522528
2010-11-03,110.23,110.27,110.22,110.25,762746,0.0003629434715544111
2010-11-04,110.23,110.25,110.22,110.25,207699,0.0
2010-11-05,110.23,110.25,110.22,110.22,1453088,-0.00027210884353745524
2010-11-08,110.23,110.24,110.22,110.22,322900,0.0
2010-11-09,110.23,110.24,110.21,110.21,503939,-9.072763563788833e-05
2010-11-10,110.23,110.23,110.21,110.21,119934,0.0
2010-11-11,110.22,110.23,110.2,110.2,97487,-9.073586788854726e-05
2010-11-12,110.22,110.23,110.21,110.21,154549,9.074410163334434e-05
2010-11-15,110.22,110.24,110.21,110.21,264232,0.0
2010-11-16,110.22,110.23,110.21,110.21,225520,0.0
2010-11-17,110.23,110.23,110.21,110.22,117969,9.073586788854726e-05
2010-11-18,110.23,110.23,110.21,110.21,84322,-9.072763563788833e-05
2010-11-19,110.22,110.24,110.21,110.23,196514,0.00018147173577731657
2010-11-22,110.24,110.24,110.21,110.24,72307,9.07194048807014e-05
2010-11-23,110.23,110.23,110.2,110.2,245150,-0.00036284470246727984
2010-11-24,,,,110.21,0,9.074410163334434e-05
2010-11-26,110.23,110.23,110.21,110.21,211547,0.0
2010-11-29,110.21,110.23,110.19,110.19,486542,-0.00018147173577709452
2010-11-30,110.21,110.22,110.2,110.22,103927,0.00027225701061794894
2010-12-01,110.2,110.23,110.19,110.19,192171,-0.00027218290691344293
2010-12-02,110.2,110.22,110.2,110.21,362073,0.00018150467374522528
2010-12-03,110.2,110.22,110.2,110.22,155074,9.073586788854726e-05
2010-12-06,110.2,110.23,110.19,110.23,726487,9.072763563788833e-05
2010-12-07,110.21,110.23,110.2,110.23,521753,0.0
2010-12-08,110.21,110.23,110.2,110.23,80839,0.0
2010-12-09,110.23,110.23,110.21,110.23,126343,0.0
2010-12-10,110.22,110.24,110.21,110.21,107936,-0.00018143880976151383
2010-12-13,110.21,110.23,110.2,110.21,77915,0.0
2010-12-14,110.21,110.24,110.21,110.23,538642,0.00018147173577731657
2010-12-15,110.23,110.23,110.21,110.23,344861,0.0
2010-12-16,110.21,110.23,110.21,110.23,125696,0.0
2010-12-17,110.23,110.23,110.21,110.21,150990,-0.00018143880976151383
2010-12-20,110.21,110.24,110.21,110.24,114011,0.0002722076036656418
2010-12-21,110.22,110.24,110.21,110.24,195174,0.0
2010-12-22,110.22,110.24,110.21,110.21,139232,-0.0002721335268505154
2010-12-23,,,,110.2,0,-9.073586788854726e-05
2010-12-27,110.24,110.24,110.2,110.2,198981,0.0
2010-12-28,110.23,110.24,110.21,110.24,285800,0.0003629764065335994
2010-12-29,110.22,110.25,110.22,110.24,154655,0.0
2010-12-30,110.24,110.24,110.22,110.23,123829,-9.071117561676445e-05
2010-12-31,110.23,110.25,110.23,110.24,133549,9.07194048807014e-05
2011-01-03,110.21,110.24,110.21,110.23,268805,-9.071117561676445e-05
2011-01-04,110.23,110.26,110.23,110.24,175587,9.07194048807014e-05
2011-01-05,110.23,110.25,110.23,110.24,164965,0.0
2011-01-06,110.24,110.24,110.23,110.24,218533,0.0
2011-01-07,110.23,110.24,110.23,110.24,109195,0.0
2011-01-10,110.23,110.24,110.2,110.2,595918,-0.00036284470246727984
2011-01-11,110.21,110.22,110.2,110.2,281779,0.0
2011-01-12,110.21,110.24,110.2,110.21,310169,9.074410163334434e-05
2011-01-13,110.21,110.23,110.2,110.2,107213,-9.073586788854726e-05
2011-01-14,,,,110.2,0,0.0
2011-01-18,110.22,110.22,110.2,110.2,91337,0.0
2011-01-19,110.21,110.23,110.2,110.21,112485,9.074410163334434e-05
2011-01-20,110.2,110.23,110.2,110.21,92851,0.0
2011-01-21,110.2,110.22,110.2,110.2,226742,-9.073586788854726e-05
2011-01-24,110.21,110.23,110.2,110.22,175540,0.00018148820326668869
2011-01-25,110.23,110.23,110.2,110.2,87994,-0.0001814552712755546
2011-01-26,110.23,110.24,110.19,110.21,188254,9.074410163334434e-05
2011-01-27,110.22,110.23,110.21,110.21,79296,0.0
