Date,Open,High,Low,Close,Volume
2010-03-31,56.0,56.29,56.0,56.11,12409
2010-04-01,,,,56.58,0
2010-04-05,56.83,57.0,56.7,56.98,13793
2010-04-06,56.82,57.23,56.82,57.15,15358
2010-04-07,57.14,57.16,56.63,56.81,14670
2010-04-08,56.68,57.2,56.49,57.17,7079
2010-04-09,57.29,57.41,57.2,57.41,4308
2010-04-12,57.55,57.79,57.55,57.62,5402
2010-04-13,57.49,57.63,57.36,57.6,9545
2010-04-14,57.83,58.27,57.71,58.26,23489
2010-04-15,58.28,58.41,58.14,58.23,16292
2010-04-16,58.12,58.12,56.93,57.14,61122
2010-04-19,56.89,57.5,56.89,57.5,16498
2010-04-20,58.01,58.11,57.83,58.06,17621
2010-04-21,58.09,58.17,57.57,57.69,20929
2010-04-22,57.4,57.54,56.97,57.54,16027
2010-04-23,57.5,58.01,57.35,58.01,16353
2010-04-26,58.05,58.05,57.58,57.68,8537
2010-04-27,57.32,57.63,56.16,56.16,35960
2010-04-28,56.47,56.93,56.39,56.74,17157
2010-04-29,57.17,57.69,57.17,57.51,14238
2010-04-30,57.6,57.6,56.69,56.69,16556
2010-05-03,56.94,57.48,56.91,57.36,9756
2010-05-04,56.88,56.88,55.97,56.24,49773
2010-05-05,55.6,56.21,55.39,55.87,30028
2010-05-06,55.67,55.73,0.14,53.8,97469
2010-05-07,53.7,54.51,52.67,53.45,102107
2010-05-10,55.81,55.86,55.02,55.52,35367
2010-05-11,54.99,55.95,54.95,55.52,23659
2010-05-12,55.53,55.95,55.33,55.87,32930
2010-05-13,55.71,55.85,55.23,55.23,19024
2010-05-14,54.85,54.97,53.78,54.23,14130
2010-05-17,54.47,54.47,53.23,54.29,48551
2010-05-18,54.71,54.78,53.23,53.47,90501
2010-05-19,53.01,53.62,52.7,53.55,70413
2010-05-20,52.19,52.47,51.31,51.31,96148
2010-05-21,50.33,52.08,50.29,52.08,60270
2010-05-24,52.01,52.07,51.43,51.46,29268
2010-05-25,49.98,51.22,49.67,51.22,32637
2010-05-26,51.61,51.98,50.97,51.18,34897
2010-05-27,52.17,52.59,51.77,52.58,20978
2010-05-28,,,,52.15,0
2010-06-01,51.77,52.26,51.13,51.15,55327
2010-06-02,51.64,52.15,51.44,52.11,9182
2010-06-03,52.56,52.77,52.11,52.54,18299
2010-06-04,51.48,51.71,50.62,50.63,29816
2010-06-07,50.89,51.01,50.2,50.2,21849
2010-06-08,50.31,51.05,50.17,51.05,21484
2010-06-09,51.48,51.62,50.61,50.79,12596
2010-06-10,51.7,52.25,51.59,52.21,20226
2010-06-11,51.69,52.37,51.69,52.37,18461
2010-06-14,52.57,52.81,52.07,52.08,14576
2010-06-15,52.45,53.14,52.41,53.14,6661
2010-06-16,52.82,53.28,52.82,53.19,24337
2010-06-17,53.26,53.29,52.8,53.24,51807
2010-06-18,53.23,53.47,53.22,53.46,7444
2010-06-21,54.13,54.15,53.21,53.35,6994
2010-06-22,53.36,53.36,52.54,52.55,9223
2010-06-23,52.22,52.22,51.72,51.93,9740
2010-06-24,51.47,51.53,50.87,50.9,9871
2010-06-25,51.07,51.34,50.75,51.09,20591
2010-06-28,51.12,51.33,51.01,51.14,2214
2010-06-29,50.37,50.37,49.4,49.59,11005
2010-06-30,49.51,49.87,49.17,49.17,8544
2010-07-01,49.14,49.18,48.2,48.82,64511
2010-07-02,,,,48.83,0
2010-07-06,49.28,49.5,48.85,48.98,6444
2010-07-07,49.1,50.38,49.1,50.38,6393
2010-07-08,50.91,51.02,50.59,51.02,19201
2010-07-09,51.07,51.49,51.07,51.49,3558
2010-07-12,51.32,51.5,51.14,51.5,6854
2010-07-13,52.14,52.39,52.09,52.22,5850
2010-07-14,52.08,52.14,51.79,52.07,13378
2010-07-15,52.17,52.25,51.58,52.25,7965
2010-07-16,51.8,51.8,50.7,50.75,15780
2010-07-19,50.93,51.23,50.75,51.04,11226
2010-07-20,50.4,51.52,50.4,51.52,5839
2010-07-21,51.65,51.65,50.87,50.95,2437
2010-07-22,51.59,52.25,51.59,52.07,6889
2010-07-23,51.91,52.46,51.91,52.46,9860
2010-07-26,52.56,53.1,52.56,53.1,9528
2010-07-27,53.44,53.55,53.3,53.43,9122
2010-07-28,53.29,53.38,52.99,53.14,9251
2010-07-29,53.58,53.58,52.84,52.99,9754
2010-07-30,52.54,53.1,52.52,53.04,17990
2010-08-02,53.69,54.26,53.62,54.19,9286
2010-08-03,54.24,54.48,54.13,54.13,6043
2010-08-04,54.36,54.51,54.19,54.48,15290
2010-08-05,54.15,54.47,54.14,54.42,4990
2010-08-06,53.88,54.24,53.65,54.11,15228
2010-08-09,54.48,54.55,54.34,54.51,5107
2010-08-10,53.99,54.54,53.85,54.37,10450
2010-08-11,53.58,53.58,52.9,53.0,13599
2010-08-12,52.18,52.93,52.18,52.8,4138
2010-08-13,52.63,52.88,52.63,52.65,3007
2010-08-16,52.24,52.67,52.23,52.55,10563
2010-08-17,52.91,53.45,52.85,53.14,6519
2010-08-18,52.93,53.26,52.82,53.12,14513
2010-08-19,52.64,52.64,52.0,52.23,21333
2010-08-20,52.11,52.11,51.64,51.89,16079
2010-08-23,52.24,52.41,51.9,51.91,10905
2010-08-24,51.3,51.58,51.12,51.3,9273
2010-08-25,51.04,51.41,50.5,51.28,30529
2010-08-26,51.62,51.74,51.01,51.12,13770
2010-08-27,51.3,52.09,50.94,52.09,14350
2010-08-30,51.88,51.96,51.46,51.46,5642
2010-08-31,51.15,51.64,50.95,51.54,4313
2010-09-01,52.11,52.89,52.11,52.89,5628
2010-09-02,52.87,53.18,52.85,53.17,4334
2010-09-03,,,,53.74,0
2010-09-07,53.57,53.57,53.16,53.28,6210
2010-09-08,53.28,53.71,53.28,53.57,4633
2010-09-09,54.18,54.21,53.94,54.0,6936
2010-09-10,54.11,54.27,54.1,54.18,4283
2010-09-13,54.7,54.84,54.51,54.69,11868
2010-09-14,54.54,54.84,54.52,54.66,13299
2010-09-15,54.37,54.78,54.37,54.69,20169
2010-09-16,54.53,54.75,54.53,54.75,2498
2010-09-17,55.05,55.05,54.59,54.59,31401
2010-09-20,54.76,55.56,54.76,55.45,9222
2010-09-21,55.45,55.51,55.19,55.35,7140
2010-09-22,55.23,55.54,55.03,55.08,6850
2010-09-23,54.66,54.97,54.36,54.45,5308
2010-09-24,54.64,55.12,54.59,55.12,9963
2010-09-27,55.09,55.14,54.84,54.84,6345
2010-09-28,54.82,55.18,54.65,55.18,8440
2010-09-29,54.83,55.07,54.72,54.85,12946
2010-09-30,55.18,55.22,54.61,54.73,5114
2010-10-01,55.18,55.18,54.84,55.06,11989
2010-10-04,55.0,55.27,54.61,54.72,3836
2010-10-05,55.24,55.91,55.24,55.91,11074
2010-10-06,55.8,56.09,55.8,55.99,14022
2010-10-07,56.23,56.23,55.72,55.99,9537
2010-10-08,56.05,56.23,55.96,56.23,5975
2010-10-11,56.19,56.31,56.03,56.13,7592
2010-10-12,56.05,56.49,55.84,56.49,4698
2010-10-13,56.71,56.9,56.53,56.63,13016
2010-10-14,56.55,56.68,56.1,56.4,7614
2010-10-15,56.77,56.77,55.91,56.06,11206
2010-10-18,56.16,56.7,56.16,56.7,2629
2010-10-19,56.12,56.28,55.54,55.64,7803
2010-10-20,56.26,56.58,56.26,56.52,2676
2010-10-21,56.58,56.84,56.16,56.39,9838
2010-10-22,56.47,56.49,56.23,56.3,5846
2010-10-25,56.68,56.88,56.46,56.46,12217
2010-10-26,56.37,56.5,56.35,56.4,2929
2010-10-27,56.08,56.11,55.63,56.11,5926
2010-10-28,56.56,56.56,56.08,56.31,3246
2010-10-29,56.11,56.19,56.0,56.17,1396
2010-11-01,56.45,56.66,55.82,56.01,6017
2010-11-02,56.38,56.46,56.27,56.36,3719
2010-11-03,56.46,56.7,56.11,56.7,12013
2010-11-04,57.33,57.84,57.17,57.84,6705
2010-11-05,57.85,58.22,57.85,57.99,6472
2010-11-08,57.96,58.07,57.74,58.04,7850
2010-11-09,58.16,58.16,57.39,57.39,11668
2010-11-10,57.55,57.83,57.18,57.83,9817
2010-11-11,57.43,57.76,57.38,57.67,5975
2010-11-12,57.25,57.3,56.83,56.98,4252
2010-11-15,57.3,57.49,57.09,57.1,2850
2010-11-16,56.6,56.6,55.92,56.03,11328
2010-11-17,56.05,56.19,55.99,56.02,9398
2010-11-18,56.54,56.92,56.54,56.75,5211
2010-11-19,56.64,56.8,56.58,56.8,8331
2010-11-22,56.56,56.64,56.05,56.57,8552
2010-11-23,55.89,55.89,55.64,55.69,3866
2010-11-24,,,,56.23,0
2010-11-26,55.87,56.0,55.85,55.86,2646
2010-11-29,55.52,55.88,55.17,55.87,10036
2010-11-30,55.37,55.86,55.37,55.65,13932
2010-12-01,56.45,56.8,56.44,56.8,9137
2010-12-02,56.85,57.52,56.85,57.5,9373
2010-12-03,57.27,57.63,57.23,57.63,3793
2010-12-06,57.63,57.72,57.48,57.68,8667
2010-12-07,57.93,58.1,57.73,57.84,8171
2010-12-08,57.77,58.03,57.7,58.03,18082
2010-12-09,58.28,58.33,58.05,58.25,12377
2010-12-10,58.39,58.83,58.39,58.78,13787
2010-12-13,58.96,59.16,58.95,58.96,12070
2010-12-14,59.01,59.22,58.9,58.95,5006
2010-12-15,58.83,59.01,58.58,58.7,11855
2010-12-16,58.76,58.99,58.61,58.9,8583
2010-12-17,58.9,58.92,58.6,58.89,5661
2010-12-20,59.11,59.24,58.95,59.09,8625
2010-12-21,59.21,59.49,59.21,59.48,37789
2010-12-22,59.53,59.78,59.53,59.78,13588
2010-12-23,,,,59.3,0
2010-12-27,59.01,59.42,59.01,59.37,7775
2010-12-28,59.47,59.63,59.42,59.58,4892
2010-12-29,59.62,59.71,59.56,59.68,3501
2010-12-30,59.64,59.64,59.41,59.53,8232
2010-12-31,59.32,59.61,59.32,59.53,12768
2011-01-03,60.1,60.41,59.94,60.29,3995
2011-01-04,60.38,60.53,60.17,60.53,7545
2011-01-05,60.38,60.9,60.38,60.83,6800
2011-01-06,60.82,60.94,60.61,60.83,3772
2011-01-07,60.79,60.79,60.25,60.69,15006
2011-01-10,60.16,60.49,60.16,60.49,5593
2011-01-11,60.6,60.73,60.43,60.58,7435
2011-01-12,61.07,61.24,60.97,61.21,11851
2011-01-13,60.91,61.1,60.85,60.85,5237
2011-01-14,,,,61.41,0
2011-01-18,61.49,61.49,61.27,61.36,13758
2011-01-19,61.32,61.32,60.79,60.85,11284
2011-01-20,60.87,61.0,60.44,60.84,30601
2011-01-21,61.18,61.43,61.13,61.32,12234
2011-01-24,61.35,61.5,61.35,61.36,6108
2011-01-25,61.43,61.58,61.13,61.5,15957
2011-01-26,61.7,61.91,61.68,61.91,11860
2011-01-27,61.77,61.88,61.67,61.88,9371
2011-01-28,61.66,61.66,60.84,60.86,12018
2011-01-31,60.99,61.33,60.97,61.32,9774
2011-02-01,61.82,62.61,61.82,62.61,5867
2011-02-02,62.48,62.52,62.4,62.4,1919
2011-02-03,62.26,62.62,61.91,62.62,406
2011-02-04,62.56,62.62,62.43,62.43,3502
2011-02-07,62.65,62.96,62.65,62.85,214
2011-02-08,63.01,63.1,62.98,63.1,904
2011-02-09,62.85,62.85,62.76,62.77,1901
2011-02-10,62.46,62.93,62.46,62.93,394
2011-02-11,62.59,63.18,62.59,63.18,1107
2011-02-14,63.14,63.44,63.0,63.44,548
2011-02-15,63.17,63.17,63.04,63.04,157
2011-02-16,63.37,63.61,63.37,63.61,307
2011-02-17,63.5,63.81,63.49,63.78,675
2011-02-18,,,,63.95,0
2011-02-22,63.6,63.82,63.11,63.11,1097
2011-02-23,63.11,63.35,63.02,63.14,3240
2011-02-24,62.89,62.97,62.59,62.79,4153
2011-02-25,62.98,63.13,62.91,63.13,1439
2011-02-28,63.37,63.67,63.37,63.67,433
2011-03-01,63.91,63.91,62.91,62.91,291
2011-03-02,62.78,62.98,62.78,62.91,2485
2011-03-03,63.57,63.76,63.54,63.76,15939
2011-03-04,63.8,63.8,62.79,63.26,6902
2011-03-07,63.59,63.59,62.85,62.85,5501
2011-03-08,62.95,63.56,62.79,63.48,4106
2011-03-09,63.26,63.55,63.26,63.55,1739
2011-03-10,62.88,62.88,62.28,62.28,2533
2011-03-11,62.29,62.69,62.29,62.69,380
2011-03-14,62.14,62.33,61.9,62.33,1135
2011-03-15,60.67,61.69,60.58,61.69,2739
2011-03-16,61.42,61.43,60.35,60.51,3935
2011-03-17,61.43,61.5,61.0,61.5,1614
2011-03-18,62.38,62.38,61.86,61.86,500
2011-03-21,62.82,62.85,62.5,62.64,7102
2011-03-22,62.6,62.73,62.6,62.68,34435
2011-03-23,62.5,62.66,62.21,62.66,1370
2011-03-24,63.11,63.15,62.95,63.15,200
2011-03-25,62.94,63.17,62.94,63.05,12071
2011-03-28,63.21,63.21,63.05,63.05,100
2011-03-29,62.96,63.26,62.8,63.2,1639
2011-03-30,63.51,63.87,63.51,63.87,1192
2011-03-31,63.86,63.86,63.79,63.79,962
2011-04-01,63.97,64.02,63.74,63.74,2249
2011-04-04,63.89,63.98,63.86,63.86,1909
2011-04-05,64.18,64.18,64.18,64.18,149
2011-04-06,64.37,64.38,64.17,64.33,2794
2011-04-07,64.26,64.3,64.2,64.29,2612
2011-04-08,64.49,64.49,63.95,64.22,3748
2011-04-11,64.3,64.35,63.82,63.82,4500
2011-04-12,63.11,63.15,63.1,63.15,916
2011-04-13,63.11,63.12,62.99,63.12,1167
2011-04-14,62.77,63.08,62.77,63.08,1284
2011-04-15,63.28,63.42,63.21,63.42,2606
2011-04-18,62.68,62.68,62.52,62.66,2081
2011-04-19,62.75,62.91,62.75,62.91,1342
2011-04-20,63.81,63.81,63.74,63.74,1203
2011-04-21,,,,64.04,0
2011-04-25,63.93,64.08,63.93,64.03,2100
2011-04-26,64.33,64.74,64.22,64.68,5857
2011-04-27,64.81,65.19,64.74,65.18,15364
2011-04-28,65.09,65.47,65.09,65.47,1023
2011-04-29,65.35,65.68,65.35,65.68,973
2011-05-02,65.97,65.97,65.37,65.37,630
2011-05-03,65.31,65.31,65.1,65.1,400
2011-05-04,65.22,65.22,64.78,64.98,1206
2011-05-05,64.73,64.73,63.92,64.07,2960
2011-05-06,64.73,64.86,64.47,64.47,1766
2011-05-09,64.44,64.62,64.44,64.62,1596
2011-05-10,64.68,65.12,64.68,65.07,2769
2011-05-11,64.99,64.99,64.13,64.13,540
2011-05-12,64.14,64.47,64.0,64.47,1076
2011-05-13,64.4,64.52,63.82,64.07,4375
2011-05-16,64.19,64.26,63.77,63.77,5700
2011-05-17,63.59,63.88,63.45,63.88,1538
2011-05-18,64.31,64.44,64.31,64.44,390
2011-05-19,64.66,64.66,64.49,64.55,400
2011-05-20,64.45,64.45,64.22,64.31,1660
2011-05-23,63.19,63.41,63.19,63.28,1586
2011-05-24,63.4,63.4,63.22,63.31,599
2011-05-25,63.0,63.49,63.0,63.48,1500
2011-05-26,63.27,63.58,63.13,63.57,3087
2011-05-27,,,,63.7,0
2011-05-31,64.36,64.36,64.15,64.25,700
2011-06-01,64.19,64.2,63.03,63.03,1503
2011-06-02,63.05,63.05,62.98,62.98,1900
2011-06-03,62.16,62.56,62.16,62.44,491
2011-06-06,62.37,62.37,61.71,61.71,1995
2011-06-07,62.06,62.13,62.0,62.08,1456
2011-06-08,61.82,62.0,61.64,61.64,8942
2011-06-09,61.82,62.44,61.72,62.32,840
2011-06-10,61.77,61.77,61.47,61.47,435
2011-06-13,61.47,61.62,61.32,61.59,2064
2011-06-14,61.99,62.2,61.99,62.08,2612
2011-06-15,61.64,61.67,60.96,60.96,1500
2011-06-16,60.96,61.28,60.95,61.28,968
2011-06-17,61.84,61.84,61.2,61.6,2348
2011-06-20,61.42,61.59,61.42,61.59,115
2011-06-21,62.02,62.44,62.02,62.44,440
2011-06-22,62.14,62.55,62.08,62.08,400
2011-06-23,61.03,61.12,60.83,61.12,873
2011-06-24,61.23,61.23,60.69,60.71,382
2011-06-27,60.56,61.21,60.56,61.17,1905
2011-06-28,61.3,61.51,61.3,61.49,297
2011-06-29,62.03,62.37,62.01,62.37,1550
2011-06-30,62.54,62.88,62.54,62.88,688
2011-07-01,,,,63.74,0
2011-07-05,63.65,63.65,63.45,63.59,1528
2011-07-06,63.2,63.34,63.2,63.34,2373
2011-07-07,63.87,64.0,63.75,63.83,2877
2011-07-08,63.19,63.54,63.19,63.54,950
2011-07-11,62.48,62.48,62.32,62.32,1262
2011-07-12,62.35,62.35,62.26,62.26,135
2011-07-13,62.36,62.99,62.34,62.34,6513
2011-07-14,62.75,62.94,62.14,62.14,1944
2011-07-15,62.53,62.53,62.14,62.24,1000
2011-07-18,61.89,61.89,61.43,61.71,7131
2011-07-19,61.95,62.33,61.78,62.29,4473
2011-07-20,62.45,62.48,62.37,62.37,3478
2011-07-21,62.82,63.63,62.82,63.63,2995
2011-07-22,63.64,63.64,63.33,63.44,5807
2011-07-25,62.61,63.19,62.61,63.02,9393
2011-07-26,62.94,62.94,62.87,62.93,1960
2011-07-27,62.43,62.44,61.67,61.67,1164
2011-07-28,61.63,61.75,61.27,61.27,2399
2011-07-29,60.62,61.0,60.43,60.72,2700
2011-08-01,61.53,61.53,60.18,60.61,4883
2011-08-02,60.15,60.3,59.24,59.24,3080
2011-08-03,59.2,59.32,58.56,59.32,3800
2011-08-04,58.58,58.58,56.64,56.64,3639
2011-08-05,57.23,57.42,55.25,56.8,19386
2011-08-08,54.94,55.59,52.64,52.78,12736
2011-08-09,53.7,55.24,52.17,55.24,8218
2011-08-10,53.84,54.39,52.84,52.84,5033
2011-08-11,53.32,55.19,53.32,55.16,1900
2011-08-12,55.92,55.96,55.28,55.28,1561
2011-08-15,55.81,56.73,55.81,56.73,4498
2011-08-16,56.17,56.49,56.1,56.31,2874
2011-08-17,56.58,56.91,56.52,56.52,996
2011-08-18,55.18,55.18,53.93,53.93,3452
2011-08-19,53.45,53.92,53.4,53.4,3175
2011-08-22,54.89,54.89,53.28,53.28,1690
2011-08-23,53.43,54.91,53.43,54.91,400
2011-08-24,54.79,55.68,54.79,55.68,1301
2011-08-25,56.14,56.14,54.81,54.81,8600
2011-08-26,54.25,55.49,54.25,55.29,13822
2011-08-29,56.09,56.87,56.09,56.87,161
2011-08-30,56.63,56.9,56.63,56.9,515
2011-08-31,57.31,57.58,56.89,57.16,4600
2011-09-01,57.16,57.16,56.64,56.64,1649
2011-09-02,55.41,55.41,55.17,55.17,100
2011-09-06,53.51,54.44,53.51,54.42,18891
2011-09-07,55.27,55.79,55.2,55.79,689
2011-09-08,55.56,56.0,55.36,55.36,525
2011-09-09,54.43,54.62,53.65,53.87,1905
2011-09-12,53.19,53.19,53.16,53.16,100
2011-09-13,54.32,54.47,54.03,54.47,3112
2011-09-14,54.54,55.16,54.52,55.13,1900
2011-09-15,55.41,55.95,55.41,55.95,335
2011-09-16,56.31,56.31,56.08,56.3,300
2011-09-19,55.31,55.68,55.03,55.49,7508
2011-09-20,55.7,55.94,55.7,55.94,701
2011-09-21,55.57,55.57,53.66,53.66,4254
2011-09-22,52.18,52.51,51.64,51.64,3200
2011-09-23,51.6,52.31,51.6,52.18,3259
2011-09-26,52.29,53.24,51.98,53.24,1514
2011-09-27,54.21,54.6,53.89,53.89,2278
2011-09-28,54.09,54.09,52.96,52.96,1008
2011-09-29,53.73,53.8,53.65,53.8,2468
2011-09-30,53.21,53.21,52.76,52.76,728
2011-10-03,52.33,52.73,51.13,51.13,1701
2011-10-04,50.52,52.0,50.52,52.0,1133
2011-10-05,52.22,53.14,52.05,53.14,2276
2011-10-06,53.0,53.99,53.0,53.99,325
2011-10-07,54.41,54.41,53.53,53.56,2261
2011-10-10,54.41,54.94,54.41,54.94,126
2011-10-11,55.03,55.14,55.01,55.14,1800
2011-10-12,55.63,55.87,55.63,55.87,122
2011-10-13,55.48,55.48,55.19,55.32,969
2011-10-14,56.19,56.26,56.19,56.26,2441
2011-10-17,56.09,56.09,55.34,55.34,2900
2011-10-18,55.34,56.86,55.34,56.67,6374
2011-10-19,57.09,57.09,56.38,56.38,2100
2011-10-20,56.32,56.74,56.22,56.74,2701
2011-10-21,57.5,57.53,57.5,57.53,600
2011-10-24,57.75,57.75,57.75,57.75,285
2011-10-25,57.54,57.54,57.02,57.02,800
2011-10-26,57.13,57.66,57.13,57.66,100
2011-10-27,59.51,59.87,59.01,59.87,4503
2011-10-28,59.77,59.91,59.77,59.91,355
2011-10-31,59.28,59.28,58.09,58.09,1470
2011-11-01,56.38,56.53,56.21,56.34,1370
2011-11-02,57.32,57.5,57.03,57.3,1967
2011-11-03,58.08,58.43,57.39,58.43,2100
2011-11-04,,,,57.93,0
2011-11-07,58.26,58.43,58.26,58.41,500
2011-11-08,58.37,59.2,58.37,59.2,624
2011-11-09,57.87,58.08,57.0,57.0,4519
2011-11-10,57.73,57.73,57.56,57.56,4000
2011-11-11,58.41,58.48,58.41,58.48,580
2011-11-14,58.24,58.24,57.89,57.89,3775
2011-11-15,57.78,58.16,57.78,58.16,379
2011-11-16,57.52,57.61,57.04,57.04,3367
2011-11-17,56.68,56.75,55.85,56.16,1700
2011-11-18,56.33,56.37,56.14,56.14,4830
2011-11-21,55.06,55.19,54.73,55.09,5960
2011-11-22,54.94,54.94,54.75,54.75,250
2011-11-23,,,,53.5,0
2011-11-25,53.48,53.81,53.48,53.52,911
2011-11-28,55.06,55.06,54.51,54.51,840
2011-11-29,55.09,55.38,55.08,55.2,600
2011-11-30,56.84,57.64,56.77,57.64,4177
2011-12-01,57.51,57.58,57.28,57.58,1600
2011-12-02,58.24,58.24,57.86,57.86,1700
2011-12-05,58.8,58.8,58.35,58.35,2485
2011-12-06,58.43,58.98,58.22,58.7,113254
2011-12-07,58.33,58.92,58.17,58.92,27515
2011-12-08,58.52,58.52,57.42,57.42,4037
2011-12-09,57.8,58.51,57.8,58.47,2708
2011-12-12,57.77,57.77,57.19,57.63,575
2011-12-13,58.05,58.34,57.18,57.35,4156
2011-12-14,57.13,57.13,56.81,56.84,4410
2011-12-15,57.24,57.24,57.11,57.11,106
2011-12-16,57.47,57.49,57.11,57.11,8450
2011-12-19,57.24,57.24,56.44,56.44,1716
2011-12-20,57.56,58.06,57.56,58.05,800
2011-12-21,58.2,58.58,58.17,58.58,2350
2011-12-22,58.47,58.9,58.47,58.86,3700
2011-12-23,,,,59.35,0
2011-12-27,59.15,59.26,59.15,59.26,1075
2011-12-28,59.2,59.2,58.51,58.52,2489
2011-12-29,58.75,59.17,58.75,59.17,1124
2011-12-30,,,,59.09,0
2012-01-03,59.87,60.0,59.79,59.79,3134
2012-01-04,59.62,59.77,59.62,59.77,210
2012-01-05,59.44,59.89,59.27,59.85,3775
2012-01-06,59.76,59.86,59.61,59.61,2151
2012-01-09,59.78,59.91,59.6,59.89,5400
2012-01-10,60.53,60.53,60.26,60.3,40400
2012-01-11,60.02,60.49,60.02,60.41,1077
2012-01-12,60.48,60.5,60.18,60.5,2713
2012-01-13,,,,60.21,0
2012-01-17,60.6,60.6,60.19,60.19,1412
2012-01-18,60.43,60.88,60.43,60.88,1722
2012-01-19,61.03,61.03,61.03,61.03,243
2012-01-20,60.91,61.2,60.91,61.2,375
2012-01-23,61.26,61.26,61.25,61.25,468
2012-01-24,60.79,60.79,60.75,60.75,846
2012-01-25,60.72,61.23,60.52,61.23,23538
2012-01-26,61.48,61.48,60.84,60.84,926
2012-01-27,60.61,60.61,60.47,60.57,4493
2012-01-30,60.06,60.28,59.99,60.28,5877
2012-01-31,60.7,60.7,60.21,60.22,4389
2012-02-01,60.66,60.82,60.66,60.82,9163
2012-02-02,60.89,60.89,60.62,60.62,1101
2012-02-03,61.25,61.41,61.1,61.41,8519
2012-02-06,61.31,61.48,61.31,61.48,1300
2012-02-07,61.37,61.7,61.35,61.7,1126
2012-02-08,61.75,61.75,61.45,61.75,305
2012-02-09,61.95,61.95,61.6,61.61,850
2012-02-10,61.08,61.08,60.87,60.87,1432
2012-02-13,61.52,61.52,61.36,61.41,8917
2012-02-14,61.37,61.37,60.95,61.23,1100
2012-02-15,61.41,61.41,60.98,60.99,600
2012-02-16,61.3,61.79,61.3,61.79,1750
2012-02-17,62.26,62.26,61.97,62.06,4907
2012-02-21,62.29,62.47,62.17,62.22,2759
2012-02-22,62.17,62.17,61.91,62.01,921
2012-02-23,61.94,62.12,61.76,62.12,2013
2012-02-24,62.23,62.28,62.13,62.13,633
2012-02-27,61.8,62.41,61.8,62.41,3080
2012-02-28,62.33,62.42,62.33,62.39,1190
2012-02-29,62.54,62.54,62.07,62.07,221
2012-03-01,62.23,62.56,62.23,62.41,680
2012-03-02,62.46,62.58,62.4,62.4,2726
2012-03-05,62.38,62.44,62.27,62.44,1542
