Date,Open,High,Low,Close,Volume
2010-03-04,52.67,52.99,52.53,52.87,444604
2010-03-05,53.15,54.5,52.98,54.36,1025114
2010-03-08,54.38,55.17,54.33,54.9,528833
2010-03-09,54.78,55.84,54.58,55.15,1534065
2010-03-10,55.28,55.68,54.94,55.53,944028
2010-03-11,55.28,55.98,55.09,55.92,1191325
2010-03-12,56.39,56.74,55.94,56.44,1021576
2010-03-15,56.13,56.63,55.66,56.26,865106
2010-03-16,56.26,57.9,56.26,57.68,1062622
2010-03-17,57.88,58.72,57.72,58.55,1034582
2010-03-18,58.56,58.83,58.14,58.29,480956
2010-03-19,58.32,58.5,57.65,57.69,575951
2010-03-22,57.31,58.57,57.16,58.33,757127
2010-03-23,58.25,58.35,57.62,58.21,811945
2010-03-24,57.54,58.4,57.49,58.0,963101
2010-03-25,58.33,59.27,58.21,58.27,971443
2010-03-26,58.5,58.67,57.67,57.92,798643
2010-03-29,58.2,58.25,57.61,57.91,768482
2010-03-30,58.07,58.2,57.66,57.87,1100917
2010-03-31,57.69,57.91,57.2,57.28,838573
2010-04-01,,,,57.48,0
2010-04-05,57.8,58.92,57.65,58.83,650528
2010-04-06,58.7,60.31,58.5,60.19,1416053
2010-04-07,60.0,60.13,58.4,58.66,1370976
2010-04-08,58.36,58.79,58.28,58.62,1341095
2010-04-09,58.9,59.82,58.7,59.72,885072
2010-04-12,59.89,59.89,59.22,59.3,636638
2010-04-13,59.32,61.02,59.25,60.82,1207547
2010-04-14,61.24,61.36,60.32,60.67,883846
2010-04-15,60.28,60.5,58.86,58.91,686455
2010-04-16,58.74,59.31,57.51,57.6,978254
2010-04-19,57.2,58.33,57.0,57.83,838009
2010-04-20,58.33,58.86,57.59,58.79,987240
2010-04-21,58.87,60.34,58.82,59.88,1415101
2010-04-22,59.47,61.22,59.17,60.98,649157
2010-04-23,61.12,61.91,60.52,61.91,905555
2010-04-26,62.04,62.83,61.76,62.36,865678
2010-04-27,61.87,62.31,60.31,60.39,1699966
2010-04-28,60.79,61.11,60.27,60.61,1185614
2010-04-29,61.27,63.48,61.06,63.4,976240
2010-04-30,63.28,63.77,61.25,61.36,1035086
2010-05-03,61.87,63.95,61.73,63.47,1468518
2010-05-04,62.68,62.97,61.58,62.21,1411639
2010-05-05,61.1,62.49,60.4,61.25,1243327
2010-05-06,60.75,61.79,55.32,58.94,1243453
2010-05-07,59.25,60.39,57.01,57.81,1741568
2010-05-10,61.16,62.04,60.49,61.93,1568293
2010-05-11,61.0,62.8,60.85,62.1,1689978
2010-05-12,62.39,63.39,62.04,63.04,1445185
2010-05-13,63.04,63.16,61.9,62.07,1233324
2010-05-14,61.58,61.6,59.26,60.03,1844309
2010-05-17,60.1,61.11,58.22,60.03,1700994
2010-05-18,60.77,60.98,58.16,58.53,1859534
2010-05-19,57.85,59.29,56.46,58.05,2694583
2010-05-20,56.18,57.04,55.06,55.13,2017678
2010-05-21,54.25,57.11,54.0,56.95,2598225
2010-05-24,56.77,57.39,55.63,55.7,1757965
2010-05-25,54.05,56.36,53.46,56.28,2366449
2010-05-26,56.76,57.88,55.7,55.98,1911316
2010-05-27,58.08,59.29,56.86,59.14,1117300
2010-05-28,,,,58.43,0
2010-06-01,57.32,58.66,57.11,57.26,1384707
2010-06-02,57.62,58.47,56.65,58.41,1166614
2010-06-03,58.56,58.81,57.62,58.2,1151905
2010-06-04,57.05,57.54,54.57,54.85,1225035
2010-06-07,54.97,56.09,54.52,54.61,1551319
2010-06-08,54.82,55.77,53.42,55.63,1709610
2010-06-09,56.13,57.71,55.8,56.16,1057109
2010-06-10,57.25,58.88,56.82,58.67,1089102
2010-06-11,58.13,59.43,57.85,59.33,806212
2010-06-14,60.0,60.6,59.31,59.98,909240
2010-06-15,60.41,61.38,59.87,61.24,1081827
2010-06-16,60.84,61.24,60.41,60.73,844253
2010-06-17,61.0,61.14,60.22,60.92,743462
2010-06-18,61.02,61.12,60.36,60.67,1224273
2010-06-21,61.55,61.73,60.0,60.25,597605
2010-06-22,60.25,60.53,58.18,58.31,795936
2010-06-23,57.95,58.72,56.95,58.12,852040
2010-06-24,57.92,57.92,56.53,56.64,672883
2010-06-25,56.72,58.47,56.63,58.21,658700
2010-06-28,58.41,58.47,57.26,57.42,457591
2010-06-29,56.53,56.72,55.1,55.63,759805
2010-06-30,55.54,56.42,54.8,54.91,1557142
2010-07-01,54.79,55.24,53.43,54.89,2375854
2010-07-02,,,,53.66,0
2010-07-06,54.4,55.07,52.1,52.64,1326248
2010-07-07,52.66,55.42,52.66,55.3,938472
2010-07-08,55.88,56.55,55.05,56.11,656428
2010-07-09,55.96,56.95,55.83,56.78,462837
2010-07-12,56.56,57.24,56.17,57.05,383086
2010-07-13,58.0,58.65,57.67,58.38,656911
2010-07-14,58.25,58.6,57.26,58.1,619684
2010-07-15,57.98,58.17,56.65,57.91,604087
2010-07-16,57.26,57.51,55.45,55.93,743665
2010-07-19,55.86,57.06,55.2,56.73,477309
2010-07-20,56.0,58.0,55.6,57.88,1017415
2010-07-21,58.25,58.25,56.25,56.55,1171286
2010-07-22,57.47,59.18,57.13,58.85,1369074
2010-07-23,58.7,59.4,57.67,59.35,461020
2010-07-26,59.61,61.03,58.98,60.97,711738
2010-07-27,61.47,61.61,60.09,60.9,1007429
2010-07-28,60.53,61.49,60.32,60.75,2271022
2010-07-29,61.5,61.5,59.59,60.13,859171
2010-07-30,59.78,60.82,59.36,60.56,771048
2010-08-02,61.55,62.85,61.31,62.75,665220
2010-08-03,62.34,62.5,61.62,61.91,782386
2010-08-04,62.26,62.36,61.56,62.29,814138
2010-08-05,62.04,62.31,61.46,61.58,528412
2010-08-06,60.99,61.53,60.35,61.31,769892
2010-08-09,61.51,62.23,61.24,62.13,521184
2010-08-10,61.61,62.11,60.86,61.46,830388
2010-08-11,60.48,60.73,59.44,59.91,2490975
2010-08-12,59.22,59.77,58.81,59.12,1088679
2010-08-13,58.98,59.71,58.92,59.12,668968
2010-08-16,58.81,59.68,58.69,59.11,653583
2010-08-17,59.6,61.0,59.37,60.57,996379
2010-08-18,60.69,61.02,60.21,60.71,761068
2010-08-19,60.37,60.43,58.8,59.11,790356
2010-08-20,58.72,59.05,58.35,58.98,484846
2010-08-23,59.09,59.44,58.72,58.74,422055
2010-08-24,58.05,58.81,57.45,58.37,730456
2010-08-25,58.01,59.57,57.82,59.32,536881
2010-08-26,59.68,60.02,58.85,59.0,804729
2010-08-27,59.38,59.95,58.07,59.91,724921
2010-08-30,59.59,60.31,59.34,59.39,1074251
2010-08-31,59.21,60.12,58.94,59.95,762354
2010-09-01,60.87,62.1,60.66,61.92,1121653
2010-09-02,61.95,62.77,61.85,62.73,527689
2010-09-03,,,,63.65,0
2010-09-07,63.32,63.32,62.56,62.61,375957
2010-09-08,62.73,63.16,62.47,62.7,403306
2010-09-09,63.51,63.53,61.78,61.93,244031
2010-09-10,61.98,62.51,61.77,62.34,274204
2010-09-13,62.98,63.34,62.63,63.3,277472
2010-09-14,63.18,63.57,62.71,63.15,347839
2010-09-15,62.88,63.94,62.77,63.84,345941
2010-09-16,63.57,63.8,63.17,63.38,398492
2010-09-17,63.68,63.85,63.06,63.54,568847
2010-09-20,63.76,65.37,63.72,65.09,510476
2010-09-21,65.12,65.25,63.88,64.03,442658
2010-09-22,63.76,64.15,63.12,63.29,324573
2010-09-23,62.73,62.91,61.44,61.58,896183
2010-09-24,62.07,62.9,61.92,62.77,482080
2010-09-27,62.8,62.95,61.77,62.07,573654
2010-09-28,62.11,62.44,61.07,62.3,746994
2010-09-29,62.23,62.23,61.57,61.74,367669
2010-09-30,62.25,62.84,61.56,61.91,686255
2010-10-01,62.32,62.59,61.43,62.24,950856
2010-10-04,62.1,62.76,62.05,62.76,637330
2010-10-05,63.25,63.93,62.78,63.74,1226503
2010-10-06,63.63,63.66,62.99,63.32,534568
2010-10-07,63.69,63.93,63.21,63.52,293029
2010-10-08,63.58,63.78,63.17,63.62,208974
2010-10-11,63.62,63.89,63.49,63.67,182492
2010-10-12,63.46,64.31,63.24,64.11,406164
2010-10-13,64.56,65.35,64.28,64.73,385865
2010-10-14,64.63,65.03,64.23,64.6,360698
2010-10-15,64.99,65.23,64.4,64.56,284860
2010-10-18,64.48,65.32,64.48,65.32,151522
2010-10-19,64.49,65.52,64.26,64.58,532558
2010-10-20,64.6,66.52,64.6,65.92,351049
2010-10-21,66.15,66.6,65.52,65.86,412334
2010-10-22,66.02,66.33,65.44,65.83,506657
2010-10-25,66.32,66.36,65.88,65.96,350606
2010-10-26,65.46,65.62,65.07,65.49,453996
2010-10-27,65.0,65.34,64.45,64.88,500530
2010-10-28,65.23,65.46,63.85,64.45,357934
2010-10-29,64.38,64.75,64.22,64.52,460106
2010-11-01,64.83,65.69,64.69,65.12,263811
2010-11-02,65.51,65.71,65.16,65.46,299946
2010-11-03,65.69,65.69,64.89,65.32,746978
2010-11-04,66.09,67.08,65.82,66.92,353420
2010-11-05,67.01,68.12,66.65,67.65,365675
2010-11-08,67.55,67.65,66.69,67.17,232651
2010-11-09,67.38,67.54,64.0,64.55,735546
2010-11-10,64.76,65.4,64.62,65.37,464075
2010-11-11,64.91,65.41,64.62,64.79,242864
2010-11-12,64.41,64.95,63.84,64.11,319381
2010-11-15,64.27,64.63,63.43,63.43,198210
2010-11-16,63.19,63.19,60.89,61.36,874200
2010-11-17,61.3,62.23,61.26,61.85,432303
2010-11-18,62.61,62.98,62.29,62.38,746795
2010-11-19,62.29,62.96,61.74,62.84,474474
2010-11-22,62.6,63.19,62.56,62.97,662079
2010-11-23,61.97,62.58,61.97,62.47,604450
2010-11-24,,,,63.71,0
2010-11-26,63.01,63.79,63.01,63.51,90700
2010-11-29,63.06,63.68,62.57,63.51,363991
2010-11-30,62.79,63.72,62.78,63.16,418102
2010-12-01,64.01,64.01,63.13,63.72,756149
2010-12-02,63.8,64.78,63.74,64.72,782317
2010-12-03,64.25,64.9,64.12,64.77,516505
2010-12-06,64.52,65.07,63.98,64.83,501824
2010-12-07,65.48,65.63,65.03,65.12,434789
2010-12-08,65.22,65.23,63.57,64.01,832602
2010-12-09,64.23,64.44,63.28,63.33,999165
2010-12-10,63.44,64.27,63.44,63.95,676536
2010-12-13,64.23,64.44,63.9,64.07,413521
2010-12-14,64.1,64.68,63.03,63.33,672592
2010-12-15,63.21,63.78,62.66,62.72,732216
2010-12-16,62.86,63.16,62.41,62.84,661448
2010-12-17,62.72,63.37,62.72,63.28,695507
2010-12-20,63.52,64.36,63.43,64.16,582962
2010-12-21,64.32,64.91,64.17,64.86,581308
2010-12-22,64.98,65.75,64.73,65.35,1233128
2010-12-23,,,,64.53,0
2010-12-27,64.14,65.39,64.14,65.39,244638
2010-12-28,65.45,65.72,65.03,65.61,424107
2010-12-29,65.77,65.88,65.33,65.78,278810
2010-12-30,65.83,66.13,65.62,65.9,210902
2010-12-31,65.77,66.27,65.69,65.72,345219
2011-01-03,66.11,67.08,66.11,67.01,375509
2011-01-04,67.23,67.3,65.47,65.76,929631
2011-01-05,65.75,66.25,65.45,66.09,540632
2011-01-06,66.11,66.11,65.35,65.47,580417
2011-01-07,65.55,65.98,64.85,65.4,689056
2011-01-10,65.29,65.53,64.69,65.32,762323
2011-01-11,65.61,65.83,64.72,65.24,290515
2011-01-12,65.67,65.87,65.28,65.59,503066
2011-01-13,65.5,66.02,65.45,65.8,231834
2011-01-14,,,,66.31,0
2011-01-18,66.34,66.92,66.05,66.92,457139
2011-01-19,66.87,66.91,65.83,66.07,637562
2011-01-20,65.83,66.7,65.83,66.14,736351
2011-01-21,66.69,66.69,66.11,66.39,398849
2011-01-24,66.42,66.91,66.14,66.64,937859
2011-01-25,66.26,67.39,66.17,67.39,529903
2011-01-26,67.66,67.78,67.15,67.52,523857
2011-01-27,68.03,68.84,67.97,68.81,897087
2011-01-28,68.82,69.06,67.41,67.53,937877
2011-01-31,67.69,68.8,67.69,68.5,817662
2011-02-01,68.9,69.1,68.05,68.74,572078
2011-02-02,68.55,68.99,68.21,68.6,154949
2011-02-03,68.48,68.91,68.21,68.82,109958
2011-02-04,68.95,68.95,67.9,68.1,160227
2011-02-07,68.25,68.92,68.14,68.84,122619
2011-02-08,68.95,69.24,68.82,69.01,68486
2011-02-09,68.87,69.21,68.75,69.13,132225
2011-02-10,68.87,69.72,68.87,69.64,254399
2011-02-11,69.45,70.17,69.27,70.09,113549
2011-02-14,70.11,70.34,69.67,70.11,54627
2011-02-15,69.77,70.09,69.43,69.82,80873
2011-02-16,69.98,70.57,69.67,70.0,129658
2011-02-17,69.93,70.26,69.85,70.03,83635
2011-02-18,,,,70.28,0
2011-02-22,69.79,70.43,69.47,69.65,197939
2011-02-23,69.57,70.0,68.76,69.19,291273
2011-02-24,69.2,69.39,68.16,68.68,195724
2011-02-25,69.07,70.13,69.04,70.13,150007
2011-02-28,70.51,71.69,70.3,71.67,126352
2011-03-01,71.87,71.87,69.45,69.45,356060
2011-03-02,69.32,69.62,68.63,68.82,265564
2011-03-03,69.45,69.91,69.39,69.9,144972
2011-03-04,69.94,69.94,68.78,69.09,229579
2011-03-07,69.25,69.52,68.29,68.59,170404
2011-03-08,68.71,69.98,68.71,69.63,163458
2011-03-09,69.59,70.06,69.1,69.72,135802
2011-03-10,69.14,69.14,68.58,68.59,134738
2011-03-11,68.36,69.57,68.36,69.49,99728
2011-03-14,69.08,69.15,68.53,68.74,146991
2011-03-15,67.31,68.9,67.06,68.35,209869
2011-03-16,68.41,68.49,66.94,67.37,174759
2011-03-17,68.48,68.48,67.4,68.04,130413
2011-03-18,68.68,68.99,68.27,68.45,50365
2011-03-21,69.26,69.59,68.93,69.23,136196
2011-03-22,69.27,69.29,68.48,68.59,90729
2011-03-23,68.4,68.44,67.44,67.81,132451
2011-03-24,67.8,67.92,66.98,67.8,90517
2011-03-25,68.0,68.51,67.74,68.27,63238
2011-03-28,68.47,68.56,67.99,68.19,117275
2011-03-29,68.03,68.65,67.55,68.57,143206
2011-03-30,68.87,69.6,68.58,69.55,201559
2011-03-31,69.43,70.22,69.39,70.16,119704
2011-04-01,70.36,70.68,69.94,70.3,116691
2011-04-04,70.49,70.5,70.03,70.19,101325
2011-04-05,70.09,70.54,70.04,70.21,59322
2011-04-06,70.58,70.58,70.05,70.2,52313
2011-04-07,70.15,70.15,69.11,69.44,122837
2011-04-08,69.67,69.95,68.74,68.93,63519
2011-04-11,69.01,69.51,68.82,68.97,119795
2011-04-12,68.65,69.19,68.65,68.95,130554
2011-04-13,69.25,69.25,68.75,68.92,129476
2011-04-14,68.65,69.99,68.65,69.88,112695
2011-04-15,70.0,70.83,69.99,70.83,264252
2011-04-18,70.17,70.22,69.7,70.11,110246
2011-04-19,70.25,70.8,70.22,70.77,84276
2011-04-20,71.39,71.6,70.82,71.56,85657
2011-04-21,,,,72.01,0
2011-04-25,72.11,72.81,71.81,72.58,78485
2011-04-26,72.79,73.42,72.45,73.31,148107
2011-04-27,73.38,73.86,73.11,73.75,135141
2011-04-28,73.8,75.04,73.8,74.76,105111
2011-04-29,74.82,74.82,73.44,74.3,70648
2011-05-02,74.64,74.97,73.86,74.47,83918
2011-05-03,74.23,74.82,73.04,73.81,101599
2011-05-04,73.81,74.01,73.15,73.47,101071
2011-05-05,72.95,73.96,72.85,73.37,131413
2011-05-06,74.06,74.06,72.6,72.82,128366
2011-05-09,72.81,73.32,72.51,73.14,130987
2011-05-10,73.49,74.37,73.4,74.34,83076
2011-05-11,74.1,74.15,73.27,73.49,120018
2011-05-12,73.25,73.62,72.65,73.41,114544
2011-05-13,73.68,73.68,72.62,72.78,112444
2011-05-16,72.6,73.44,72.46,73.0,120014
2011-05-17,72.56,73.18,72.52,72.98,142149
2011-05-18,73.07,73.81,72.69,73.75,123680
2011-05-19,73.94,74.35,73.55,74.08,113652
2011-05-20,73.98,73.98,73.1,73.17,103292
2011-05-23,72.4,72.77,72.33,72.38,85768
2011-05-24,72.49,72.93,72.39,72.74,143626
2011-05-25,72.56,73.38,72.11,73.06,283396
2011-05-26,72.96,74.24,72.74,74.02,127744
2011-05-27,,,,74.37,0
2011-05-31,74.91,75.65,74.67,75.62,154685
2011-06-01,75.53,75.53,73.36,73.44,117223
2011-06-02,73.5,74.04,72.76,72.76,102259
2011-06-03,72.07,73.44,71.88,73.09,212155
2011-06-06,72.94,73.2,72.0,72.0,78033
2011-06-07,72.47,73.49,72.27,72.9,138075
2011-06-08,72.56,73.41,72.56,72.7,98363
2011-06-09,72.92,72.92,71.6,71.89,140169
2011-06-10,71.62,71.73,70.06,70.12,168563
2011-06-13,70.17,70.93,70.12,70.55,260707
2011-06-14,71.27,71.7,70.97,71.56,168720
2011-06-15,70.92,71.25,69.83,70.31,224587
2011-06-16,70.35,71.18,69.86,70.89,97616
2011-06-17,71.79,71.79,70.9,71.63,76919
2011-06-20,71.38,72.66,71.38,72.46,106447
2011-06-21,72.78,73.05,72.41,72.97,128961
2011-06-22,72.7,73.48,72.7,72.77,154658
2011-06-23,71.3,71.3,70.1,70.65,223439
2011-06-24,70.84,71.25,70.32,70.73,136625
2011-06-27,70.83,71.32,70.72,71.13,98562
2011-06-28,71.36,71.69,70.97,71.65,80400
2011-06-29,71.97,72.58,71.69,72.47,121723
2011-06-30,72.69,72.9,72.25,72.51,132599
2011-07-01,,,,73.9,0
2011-07-05,73.95,74.66,73.53,74.47,93995
2011-07-06,74.3,74.97,74.04,74.97,114149
2011-07-07,75.33,76.0,75.33,75.92,93672
2011-07-08,75.01,75.72,74.76,75.67,107745
2011-07-11,74.76,74.99,74.16,74.26,149764
2011-07-12,74.05,75.66,73.98,74.66,189751
2011-07-13,75.1,75.1,73.81,73.86,161241
2011-07-14,73.98,73.98,72.86,73.16,178315
2011-07-15,73.45,73.96,73.03,73.93,128475
2011-07-18,73.71,73.85,72.82,73.42,130675
2011-07-19,73.84,74.69,73.7,74.69,132311
2011-07-20,74.99,75.4,74.59,75.38,87647
2011-07-21,75.7,76.41,75.7,76.06,193801
2011-07-22,76.0,76.55,75.8,76.46,112973
2011-07-25,75.64,76.15,75.36,75.72,81898
2011-07-26,75.82,76.14,75.27,75.84,139953
2011-07-27,75.5,75.55,73.72,73.79,345347
2011-07-28,73.69,74.52,73.08,73.88,174762
2011-07-29,73.16,74.02,72.42,73.85,194240
2011-08-01,74.52,74.52,72.02,72.55,157536
2011-08-02,72.06,72.42,70.2,70.2,189536
2011-08-03,70.22,70.22,67.96,69.71,265390
2011-08-04,68.89,69.17,66.09,66.09,267172
2011-08-05,66.85,67.29,63.78,64.62,459934
2011-08-08,61.99,63.23,58.94,58.98,595588
2011-08-09,59.79,64.8,59.51,64.8,352988
2011-08-10,63.35,66.34,62.68,63.16,298593
2011-08-11,63.42,67.72,63.34,66.74,205620
2011-08-12,67.16,67.68,66.06,66.48,152893
2011-08-15,66.9,68.92,66.9,68.91,131483
2011-08-16,68.05,69.0,67.49,68.54,89335
2011-08-17,69.08,69.71,68.22,68.75,206586
2011-08-18,66.79,67.09,65.0,65.65,207647
2011-08-19,64.48,66.26,64.39,64.5,244236
2011-08-22,65.95,65.97,63.76,64.76,201108
2011-08-23,65.04,66.26,64.52,66.22,197788
2011-08-24,66.15,67.19,65.41,67.06,109416
2011-08-25,67.45,68.02,65.1,65.66,130291
2011-08-26,65.21,66.77,63.92,66.66,222975
2011-08-29,67.61,68.84,67.42,68.84,197501
2011-08-30,68.56,69.46,67.57,69.1,111579
2011-08-31,69.7,70.06,68.8,69.87,183526
2011-09-01,69.69,70.04,68.6,68.78,127998
2011-09-02,67.33,68.42,67.08,67.08,203983
2011-09-06,65.23,67.24,64.94,66.97,130075
2011-09-07,67.81,69.59,67.06,69.57,98508
2011-09-08,69.0,69.84,68.67,68.85,124024
2011-09-09,68.16,68.5,66.14,66.55,105142
2011-09-12,65.5,66.85,65.37,66.85,201462
2011-09-13,67.01,67.25,66.27,67.03,126717
2011-09-14,67.35,67.8,66.22,67.45,180552
2011-09-15,68.14,68.57,67.57,68.57,136486
2011-09-16,68.71,69.17,67.62,69.03,85348
2011-09-19,67.72,68.13,67.39,67.43,101624
2011-09-20,67.62,68.37,67.24,67.54,135236
2011-09-21,67.64,67.64,63.85,63.87,206938
2011-09-22,61.98,63.3,61.44,62.31,166007
2011-09-23,62.01,63.04,61.66,62.83,177307
2011-09-26,62.91,63.28,61.83,63.2,95730
2011-09-27,64.72,64.86,63.42,63.82,183006
2011-09-28,64.0,64.4,62.11,62.12,132966
2011-09-29,63.44,63.5,62.24,63.25,128333
2011-09-30,62.5,63.07,61.36,61.36,131166
2011-10-03,60.91,61.81,58.4,58.42,156998
2011-10-04,57.8,60.75,56.84,60.62,440235
2011-10-05,60.75,60.75,57.61,60.19,280730
2011-10-06,60.07,61.92,59.42,61.85,341875
2011-10-07,62.23,62.47,60.11,60.12,225548
2011-10-10,61.38,63.24,61.26,63.19,194373
2011-10-11,62.78,62.97,61.67,61.87,107286
2011-10-12,62.4,63.92,61.89,62.99,172528
2011-10-13,62.75,63.05,61.38,62.52,141829
2011-10-14,63.19,64.22,63.07,64.02,218376
2011-10-17,63.7,63.7,62.34,62.49,239835
2011-10-18,62.62,65.13,62.45,64.89,369030
2011-10-19,64.86,65.28,63.92,64.11,217323
2011-10-20,64.18,64.69,63.04,64.59,207251
2011-10-21,65.48,66.79,65.33,66.79,161279
2011-10-24,67.18,68.53,66.64,68.47,137629
2011-10-25,67.82,68.01,67.1,67.31,130836
2011-10-26,68.01,68.26,66.83,67.99,167112
2011-10-27,69.95,71.59,69.25,70.61,354725
2011-10-28,70.82,71.25,70.36,71.18,304215
2011-10-31,70.2,71.53,69.9,70.49,247715
2011-11-01,68.37,69.65,67.83,67.93,255413
2011-11-02,69.02,70.01,68.23,69.5,236193
2011-11-03,70.19,70.51,68.36,70.31,227884
2011-11-04,69.64,69.78,68.48,69.62,169650
2011-11-07,69.6,70.53,68.85,69.8,161021
2011-11-08,70.25,70.78,68.62,70.74,150637
2011-11-09,69.1,69.38,67.28,67.45,244866
2011-11-10,68.3,68.44,67.05,67.62,259117
2011-11-11,68.56,69.5,68.01,69.47,179756
2011-11-14,68.78,68.99,67.64,68.0,256739
2011-11-15,67.7,69.07,67.43,68.65,135538
2011-11-16,67.77,68.81,67.65,67.71,143560
2011-11-17,67.6,67.66,66.03,66.33,241309
2011-11-18,66.82,66.95,66.09,66.9,200865
2011-11-21,65.88,65.88,64.77,65.06,135871
2011-11-22,64.84,65.47,64.48,64.83,185031
2011-11-23,,,,62.9,0
2011-11-25,62.84,64.48,62.75,63.45,38302
2011-11-28,65.16,65.49,64.21,64.79,84989
2011-11-29,64.97,65.02,64.19,64.58,112931
2011-11-30,66.47,67.72,66.16,67.67,235194
2011-12-01,67.45,67.45,66.26,66.83,199981
2011-12-02,67.29,68.07,66.87,66.91,119259
2011-12-05,67.94,68.12,66.98,67.43,107251
2011-12-06,67.3,67.69,66.86,67.37,126983
2011-12-07,67.11,68.38,66.71,68.14,150682
2011-12-08,67.68,67.86,66.49,66.62,189654
2011-12-09,66.87,68.39,66.87,68.04,212734
2011-12-12,67.46,67.46,66.2,66.64,137436
2011-12-13,67.02,67.56,65.69,66.08,118051
2011-12-14,65.79,67.2,65.79,66.57,283770
2011-12-15,67.16,67.9,66.98,67.66,112546
2011-12-16,67.99,68.98,67.93,68.34,122916
2011-12-19,68.51,68.59,67.51,67.63,121101
2011-12-20,68.52,69.84,68.52,69.72,149997
2011-12-21,69.73,69.84,69.11,69.7,175661
2011-12-22,69.29,70.46,69.29,70.15,176310
2011-12-23,,,,70.46,0
2011-12-27,70.39,71.21,69.97,70.72,47121
2011-12-28,70.83,70.83,69.85,69.87,115354
2011-12-29,70.01,70.65,69.89,70.55,149727
2011-12-30,,,,70.22,0
2012-01-03,71.49,72.24,70.19,70.8,196408
2012-01-04,70.31,70.33,69.35,69.43,178251
2012-01-05,69.28,70.18,68.95,70.08,147487
2012-01-06,70.16,70.39,69.59,69.78,121427
2012-01-09,70.02,70.04,69.46,69.54,98627
2012-01-10,70.34,70.86,70.28,70.54,114622
2012-01-11,70.19,71.01,70.08,70.87,158858
2012-01-12,70.97,70.99,69.88,70.36,40165
2012-01-13,,,,70.67,0
2012-01-17,71.38,71.82,71.09,71.35,93198
2012-01-18,71.34,72.01,71.26,71.75,81873
2012-01-19,71.99,72.16,71.64,71.96,79881
2012-01-20,71.88,72.39,71.47,72.39,81344
2012-01-23,72.4,72.85,72.19,72.66,82785
2012-01-24,72.16,73.2,72.16,73.2,61347
2012-01-25,72.9,74.25,72.87,74.2,112636
2012-01-26,74.42,75.1,74.37,74.6,160311
2012-01-27,74.4,74.93,74.07,74.72,62606
2012-01-30,74.1,74.23,73.68,73.96,67842
2012-01-31,74.26,74.64,73.96,74.44,103614
2012-02-01,75.0,75.2,74.74,75.1,150317
2012-02-03,75.97,76.41,75.67,76.41,84522
2012-02-06,76.02,76.32,75.66,76.02,58771
2012-02-07,75.91,76.16,75.76,76.0,80967
2012-02-08,76.03,76.34,75.5,76.05,59235
2012-02-09,76.2,76.22,75.03,75.39,65725
2012-02-10,74.69,75.23,74.53,74.69,66593
2012-02-13,75.37,75.75,75.14,75.68,65406
2012-02-14,75.27,75.38,74.29,74.66,67734
2012-02-15,74.82,74.99,74.1,74.38,98137
2012-02-16,74.45,75.25,74.45,75.1,180429
2012-02-17,75.33,75.35,74.65,75.21,61769
2012-02-21,75.31,75.38,73.68,73.91,149876
2012-02-22,73.84,74.12,73.2,73.21,86465
2012-02-23,73.17,74.23,73.17,74.17,108833
2012-02-24,74.37,74.47,73.79,74.28,67631
