,BWX,BWZ,CGW,CQQQ,CVY,CWB,CWI,DNL,EEB,EWX,FRN,FXA,FXB,FXC,FXE,FXF,FXY,GCC,GMF,GXC,HGI,PAF,PBS,PCY,PGX,PHB,PIN,PSK,QAI,RFG,RFV,RPG,RPV,RTM,RWK,RWL,RWO,RWX,RYH,RYT,RYU,RZV,SCHA,SCHB,SCHF,SCHG,SCHV,SCHX,SGOL,SHM,SIVR,SPMD,SPTL,TFI,UGA,UNL,USL,XLG,ZROZ
10,-0.12621717071161812,-0.046597485588703434,0.014242877438522136,-0.01474428737986462,-0.015006235999640122,0.023165523169868144,0.003976325272441781,0.011238573690350738,0.020985023730131742,0.017766109387562536,0.0028672305609741267,-0.020561874224291805,-0.0019417479406978143,0.006285532954277405,0.021443501130190515,-0.016259775513695014,0.3449838382394107,-0.011248913825073106,0.007696424250001132,-0.04375219837809279,0.025261293033476823,0.02998598523374505,-0.0020116749297011912,0.09659684347314562,0.16421599687863278,0.01846627478749465,0.02251933752788412,0.16063929595700913,-0.04845919598025258,-0.033089850188538765,-0.0019436801786369804,0.01389834575427283,-0.012304822706446637,-0.05641973876433536,-0.023233443917176334,-0.0031542155174398207,0.045056214137619795,0.11364014900093047,0.05268880956953377,-0.013705188864163399,-0.03576567332290949,0.030080945873632824,-0.01413481181343413,0.011207911322922023,-0.02570550893316156,0.004640611771609839,0.022744253886113643,0.0003765500358238813,0.08697943610960172,0.05781357949376763,-0.08442939941043064,-0.005141816688456766,-0.04487820836229949,0.09239150714737723,-0.008768690085472288,0.03376535208541779,0.049930594252741,0.02847250922958313,0.07345285283846475
11,-0.12744108529892284,-0.047466402708298785,0.014447835121371976,-0.0152305150331728,-0.014786932306636188,0.024890207917655376,0.0032588082576100606,0.010643971542863551,0.020337371522414983,0.016808610395240696,0.005292809122279292,-0.02304006028875972,-0.0005964299108954777,0.006622238336458328,0.01983281185572059,-0.01669889794194882,0.3453339316528355,-0.011178726243726395,0.005909053896468837,-0.04563493053214059,0.025915532134458533,0.029123414421898114,-0.002964543982328618,0.0973718317674848,0.16383335044362518,0.019307916158325597,0.02575084282449934,0.16045590543156768,-0.0471742384500325,-0.03303179977246244,-0.0028643163595291005,0.014303281130613207,-0.012018863244118863,-0.05534746683736959,-0.02325277891504854,-0.00369517563040814,0.04556083372452896,0.11344262518786623,0.054541644380663536,-0.013662433131052894,-0.03491051145958947,0.03171088875711333,-0.013160812897908688,0.011246795366739783,-0.026198509512044478,0.00520675275848122,0.0225092297142106,0.00013733239871114344,0.08517332473405259,0.05520948037351372,-0.08495428313922153,-0.004670773420822576,-0.04502845963072501,0.09438233399521302,-0.00894716116931826,0.03271434895933759,0.049984844403651696,0.027208408285008496,0.07548754084399896
12,-0.1271779233506042,-0.04799245680734861,0.013841629625751792,-0.016588301139419132,-0.013834400690351025,0.026067120941390822,0.0029567486174658718,0.009307830858489165,0.021322156029930643,0.016687722434697613,0.0019511786643969698,-0.025333104880909077,-0.0008594890491088826,0.005507611306619417,0.02251829200949352,-0.01814937710077639,0.3450195119480369,-0.009367390506280595,0.00573481603424904,-0.04532659922015573,0.02644825790445582,0.0295202234936838,-0.003791436497572576,0.09633836435371247,0.16415785386142093,0.01994690430640038,0.027261923103788256,0.16030028009997183,-0.0469930023712216,-0.03462778499934664,-0.0023170071925393216,0.013336630262137222,-0.011453742461862535,-0.05287453421651494,-0.023284592661489148,-0.002525417657445229,0.04718182404986677,0.1127367174103862,0.05654697343608436,-0.016714657214424635,-0.03195845385521523,0.03090517368971346,-0.014210952038769795,0.011422321047610479,-0.026655985656335607,0.004703881338476773,0.023936791983447527,0.0007667894147690086,0.08549810023215242,0.05581929578398816,-0.08749059714750868,-0.00554678276326098,-0.046796638251044353,0.09444286259907865,-0.009984533990324038,0.03435747691233962,0.049497732062793565,0.028966387235381058,0.0768477786676482
13,-0.12580059716403466,-0.0419468502085585,0.014575826502629851,-0.009751371621448714,-0.01779442095911099,0.03535925321753388,0.0033076317731133174,0.010611713531376495,0.021552879192918865,0.0214743943591041,-0.014060510217616012,-0.03201970004073932,-0.0024064313192277346,0.0063538712715410905,0.01971600011370275,-0.02047206959393938,0.35149547708075,-0.009093006749787733,0.013123283148653008,-0.04231169509837997,0.02230393748628193,0.03024756545919585,-0.012412549155136893,0.09310525656503586,0.16391149841506214,0.017216417373133147,0.016561508733171252,0.16008265047676962,-0.04594672800197506,-0.03405381085727035,-0.0016823015786496581,0.01701120783065686,-0.014105026174194464,-0.04831126362748402,-0.021951840302010032,-0.003951839979584483,0.046136790385837144,0.11523730109097566,0.04588997397616225,-0.004441603396779197,-0.025538990099227603,0.02879474938397284,-0.015287367374837801,0.012522367109942386,-0.026416969656472646,0.00967976682903713,0.020972360638460686,0.0016972656780843635,0.08480234830277421,0.052343898044864216,-0.08381191589540586,-0.004349664626149217,-0.04939572094922925,0.08818988426239716,-0.015069195152257811,0.0337835968830478,0.053774838135852356,0.030751105031217547,0.07979682151625118
14,-0.1263879310330496,-0.042437339023503294,0.01375820267921623,-0.008840516957401625,-0.01827984447970853,0.03487313876402979,0.00335985610043492,0.011033670084958438,0.020990356334457994,0.021638155185273775,-0.016323475767795137,-0.03247186427734289,-0.002128548021677746,0.0036434367818946145,0.020425174388374604,-0.02070426283329231,0.3523136911227828,-0.008439031065929949,0.014632460696170689,-0.04030304923998163,0.022213872030513292,0.030167328332885043,-0.012450051392214228,0.09359039417580339,0.1637934709624636,0.01772718317495082,0.01390605850471641,0.1600455029929838,-0.04580067551204609,-0.03322826469310926,-0.0015065231195668352,0.017251495007610522,-0.013725549109098154,-0.047339431237954054,-0.021941084179800875,-0.003641334646861218,0.04657263228335606,0.11540034546536611,0.04528425653164561,-0.004359662154541859,-0.024733375054866,0.029302946779893764,-0.015271354586130466,0.012290584677989286,-0.02605934578750761,0.009626088604878019,0.02072075450058298,0.0014470433185765923,0.08486282975580148,0.051402087687018726,-0.08343607860693221,-0.004292323591345486,-0.04832391616242478,0.08810840928194148,-0.01435507906707161,0.034348967893554606,0.05347568804977669,0.030146315799359637,0.07842751365189082
15,-0.12834047303240453,-0.04056222978684686,0.012752475291119964,-0.002428111416327174,-0.019345558995166084,0.03306103155832687,0.0007587067277919434,0.011229278481610476,0.02116908582965965,0.023851815006325237,-0.024428397973252605,-0.034772145686866915,2.399878719278533e-05,-0.0036745544722358364,0.02086401222546018,-0.019322543311430764,0.353589386137497,-0.007639707518128108,0.020428456793691947,-0.03668622363018825,0.022221951367544224,0.03182227197919081,-0.01113951974249732,0.09364469430509081,0.1630255668388804,0.019250880859614166,0.007459027841623947,0.159944150114269,-0.04989087182112434,-0.03203038842146608,7.662483203282472e-05,0.01684213493713903,-0.013613616259431645,-0.04553775103965646,-0.020686736641764545,-0.005215521700308337,0.047481494936885076,0.11548059087443774,0.042521625304929284,-0.004287257651394005,-0.02104462202650685,0.03397954483245762,-0.012917622666198532,0.011488461314727827,-0.028167043884355286,0.008548380687092091,0.0187760322569334,-8.635906803653239e-06,0.08312115162234021,0.05353680575467104,-0.0820653455166052,-0.002669999492648011,-0.049373759588903166,0.08805935869511614,-0.012679719151138398,0.035130235382783,0.05305444914526901,0.02797006386073841,0.07736461275120653
16,-0.15072655480055608,0.056751841457124315,0.01136962049627495,-0.005471110091963848,-0.018597691774523018,0.03236756900711829,-0.0013110430718562436,0.0067430546651209055,0.01819380636001052,0.023429947620723625,-0.003126538095986144,-0.026590495160165633,-0.005936751086836006,0.02279449870496294,0.004496604060705123,-0.026279379448702046,0.34515341813160944,-0.01943733606063937,0.013814275337518892,-0.04400496493532406,0.014799005960801678,0.029756229279645673,-0.012337237330090659,0.08347403403851496,0.15855342833890107,0.015552742610347559,0.006690445458166427,0.15570639129249095,-0.04174260994934473,-0.037416630884042415,-0.0014859268358289486,0.014138606168724746,-0.009711902020442973,-0.050151750946036425,-0.023292536263404773,-0.0020457376187540924,0.043764249057475196,0.11507787968277122,0.046905218309706,-0.011639469880204981,-0.025197317872457124,0.02776183396605767,-0.016122012665448958,0.012445742919746743,-0.02973298664812989,0.0067833140954868445,0.022984972707453706,0.0019443777966440482,0.07930447935056777,0.05194868865490415,-0.0840964417994779,-0.006969444782301474,-0.05121383445025781,0.08225721022166953,-0.007366546307437119,0.03805317214005623,0.057103469943996794,0.03166680652651028,0.08021731641840417
17,-0.15579790301804589,0.1153343708529121,0.0072694620178798295,-0.0008203051794593174,-0.01749566154944622,0.028112635332664625,-0.002975909639894278,0.008420701855661515,0.016343074870973407,0.02256026038458127,-0.04248216040775327,-0.024595063338653852,-0.0031125387750763705,0.01587367201889158,-0.001690817986805842,-0.02448976091077654,0.33489451149039107,-0.010679054539716293,0.019933011725369352,-0.033782900121178995,0.015708361686497318,0.038219094678562014,-0.012717080904159742,0.08274120047177845,0.1550797970476677,0.014391668299067522,0.0015421123305485436,0.15281124300343016,-0.05126519199233334,-0.03417107785956245,0.0019116914294813137,0.015213462422073299,-0.011162264156177245,-0.044078165005831234,-0.02001886904053172,-0.005862706535050461,0.04362370401129468,0.10935094599835514,0.03523051351638716,-0.0016607944393244418,-0.005452364364807846,0.032418790328060526,-0.012980640021010287,0.01069152354910834,-0.03139739041016383,0.009594492013955897,0.01540372802895814,-0.0003670734028115839,0.06724954612698411,0.048932002655993616,-0.08532619811912885,0.0013282844984559134,-0.045028791069643054,0.06960255900284115,-0.00825172854390853,0.03393678877735673,0.054814297686073515,0.02843777910934407,0.08068712410965154
18,-0.1644680132646411,0.11609535087217442,0.009063009919814912,-0.004112135229614111,-0.019480197923534164,0.034662071959308684,0.00025258756102913046,0.010528185371099603,0.017094733494820862,0.019785678011017337,-0.040292220231312056,-0.03177308764940497,-0.005169970796223925,0.009494057985251414,0.011009381889256705,-0.027537896859741628,0.33214282498357006,0.0023126890880518086,0.014926503012842832,-0.03921565314245257,0.01701281744120385,0.034112484011311915,-0.01868983931496909,0.0812643627609551,0.15717363379715477,0.018123668584436706,0.007341397752110674,0.1511749229090884,-0.04623132391369408,-0.03678637976296083,-0.002335338309966546,0.01890385441589664,-0.012278330095418725,-0.04223060877287376,-0.022312022671743637,-0.0021610856881211964,0.037937918139770155,0.10686332314913848,0.056764970269498706,0.0007114289495536218,-0.022007642458245966,0.023252474154186534,-0.017691833905515205,0.014105716093218146,-0.026014848815420762,0.01465281480414943,0.020901786153909408,0.004483133138263227,0.06901079839852874,0.041655794099609185,-0.08819424385568964,-0.0016773147473723017,-0.02300961213287016,0.06902249552243261,-0.011300309639831252,0.03205261913504981,0.05434692032070045,0.03417658189556253,0.06255691913765025
19,-0.16341519016468828,0.11333729557843854,0.009643352468447376,-0.0012804826674978605,-0.018633800554333654,0.03209928776728935,-0.0014447377136776534,0.009386748031225692,0.020077190179175745,0.018668792908149035,-0.046542827094991246,-0.03413701511674607,-0.00494576221379038,0.005181184757690611,0.011110153910157038,-0.02682346927983294,0.33368282962555995,0.006953489087956252,0.01721256956441115,-0.03424905775559593,0.018449567026786542,0.03172871667649298,-0.017974393836467078,0.08040956700938923,0.15930488282807181,0.017184127792249107,0.006087028048175027,0.1530247185702296,-0.047866017090751035,-0.03585011717446911,-0.00165797619949256,0.020645146847152802,-0.011220908140214432,-0.037723131388948256,-0.022365870391917477,-0.004118763239361602,0.03935791182753872,0.10624743872153408,0.047473830478762524,0.004036093843302998,-0.017964427403289553,0.02325044767606454,-0.018170926892928596,0.01419337347227443,-0.02624798673272434,0.0149860124514758,0.019362606559094903,0.005034576354175948,0.07001225625297099,0.04485862832174522,-0.08918610781463021,-0.00040957321083572463,-0.02778281150849564,0.06570672570513231,-0.015243248378251913,0.030247785909148336,0.057889594001043786,0.03299366784155653,0.06541700387106249
20,-0.15856945864641558,0.11053621338535857,0.009125263423819427,0.0005617181816994066,-0.016141721366095964,0.029962975633633995,-0.00010113622979257614,0.010430298452249735,0.020259784570210486,0.016013105153809576,-0.04853726180202712,-0.037721095753095873,-0.004643006562339241,0.005316700329935102,0.006392399187565407,-0.026624416962952577,0.333488215766418,0.006668875758581734,0.01511457110344147,-0.03042845994154754,0.01762159246146393,0.034029175703972264,-0.017198587432920243,0.08000574072564862,0.1568067943506037,0.016602802881319035,0.001104763553468698,0.15140109466729393,-0.050710643678014526,-0.034526373351302694,-0.0002337287998316077,0.01848594584383517,-0.01046537729886758,-0.03666632355656235,-0.020924120416762917,-0.0045785264874146775,0.043302313408170534,0.1091798095780565,0.04442939862362386,0.0031171926280816084,-0.012786968055065833,0.02220323564242049,-0.018136069066246166,0.013195760057151423,-0.02709405707843585,0.013729521869143071,0.01865978726353056,0.003723204912129471,0.06922378777272288,0.04575643368559954,-0.09324407378491611,0.001174730592375685,-0.027352887798289025,0.06752345307667991,-0.009645040181162908,0.03241803566164596,0.06079689486997266,0.03195830501673122,0.06600943845769536
21,-0.15739358677271764,0.11004977980570145,0.0077896313138722155,-0.0007511572874445307,-0.015392129836172493,0.02691768163785409,3.347219805063233e-05,0.009821755152290784,0.019362265531729466,0.015454738479024475,-0.0425958515444829,-0.03611004357443853,-0.003383093176205795,0.010997503718478577,0.00308454811919837,-0.026054061231402536,0.3337563249968854,0.005730402633715227,0.013759365997914878,-0.030729744444842028,0.01922211392494669,0.0348944872713463,-0.016668333439375717,0.08083292032024302,0.1542981876418864,0.013965484416575066,-0.002017486861430984,0.1500381902158743,-0.051392958574086295,-0.034762938887614774,0.0006636512619618164,0.01607293810735555,-0.008118445825726354,-0.03625080363348202,-0.020612018174326202,-0.0054880213260295055,0.045468002473050065,0.11156948067914414,0.04149193007375992,0.0022793399529971435,-0.009406553267804645,0.02325924745652965,-0.01699274968057392,0.012657401753594505,-0.027241296860364854,0.011830943148775282,0.018456034958753715,0.0030243082612261213,0.06805796289430893,0.046463808784608526,-0.09227780467336381,0.0012334735329063713,-0.028880562864548695,0.06923701074325071,-0.012290408112910527,0.032821774627270636,0.062007046115448876,0.030541574463791084,0.0676652673850241
22,-0.15301440848055772,0.11362230527044322,0.008956812992295324,7.855636406456712e-05,-0.014123891618872963,0.027086051702521593,0.0024880320285290336,0.014499599598876504,-0.011229617857514675,0.008061144501093624,-0.027252403479072405,-0.025962564925453714,-0.0038869821733058516,0.023037589323611156,0.0030759885383092977,-0.029280220148743732,0.333069295640145,0.002901120346349357,0.01417206824675433,-0.04170066424576888,0.01529515357343322,0.031264144735217936,-0.02042442795124418,0.08059194552221342,0.15275185486952714,0.016444792293025805,-0.0020625041176761958,0.14903134168494822,-0.04016091441331638,-0.03295803265037871,-0.000512446128817224,0.017788633925737436,-0.00807852003563957,-0.030154713949702563,-0.021012223800980244,-0.0033533636738069194,0.04131229246423019,0.10997894195524642,0.0428784294265701,-0.0005753008063268794,-0.019391448976486658,0.01859435859292744,-0.0188852534366938,0.014553682584250034,-0.025752262215175976,0.012991555275395044,0.020810177059203273,0.0055507989657004346,0.07455356074622331,0.050198144241084555,-0.10937025752188713,0.00018665025771154463,-0.028986830027900222,0.07073091501848666,-0.009432082632201902,0.03712621040831067,0.062260698020955324,0.03303367033544121,0.06858481875869264
